nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
SAO FRANCISCO;2017-01-08;52835.0;9048.0;17.1299991607666
TIETE;2017-01-08;7353.0;4403.0;59.880001068115234
TOCANTINS;2017-01-08;49646.0;6222.0;12.529999732971191
URUGUAI;2017-01-08;6009.0;4455.0;74.13999938964844
AMAZONAS;2017-01-09;1086.0;108.0;9.949999809265137
CAPIVARI;2017-01-09;385.0;247.0;64.12999725341797
DOCE;2017-01-09;13.0;11.0;87.45999908447266
GRANDE;2017-01-09;51488.0;23147.0;44.959999084472656
IGUACU;2017-01-09;10248.0;6097.0;59.5
JACUI;2017-01-09;3197.0;2815.0;88.05999755859375
JEQUITINHONHA;2017-01-09;3024.0;427.0;14.119999885559082
PARAGUACU;2017-01-09;304.0;87.0;28.59000015258789
PARAGUAI;2017-01-09;563.0;307.0;54.54999923706055
PARAIBA DO SUL;2017-01-09;7360.0;3770.0;51.220001220703125
PARANA;2017-01-09;6059.0;3337.0;55.06999969482422
PARANAIBA;2017-01-09;78140.0;20810.0;26.6299991607666
PARANAPANEMA;2017-01-09;12317.0;7012.0;56.93000030517578
PARNAIBA;2017-01-09;264.0;59.0;22.34000015258789
SAO FRANCISCO;2017-01-09;52835.0;9046.0;17.1200008392334
TIETE;2017-01-09;7353.0;4388.0;59.66999816894531
TOCANTINS;2017-01-09;49646.0;6204.0;12.5
URUGUAI;2017-01-09;6009.0;4496.0;74.81999969482422
AMAZONAS;2017-01-10;1086.0;110.0;10.130000114440918
CAPIVARI;2017-01-10;385.0;248.0;64.38999938964844
DOCE;2017-01-10;13.0;11.0;87.45999908447266
GRANDE;2017-01-10;51488.0;23103.0;44.869998931884766
IGUACU;2017-01-10;10248.0;6141.0;59.91999816894531
JACUI;2017-01-10;3197.0;2820.0;88.22000122070312
JEQUITINHONHA;2017-01-10;3024.0;424.0;14.020000457763672
PARAGUACU;2017-01-10;304.0;87.0;28.59000015258789
PARAGUAI;2017-01-10;563.0;306.0;54.369998931884766
PARAIBA DO SUL;2017-01-10;7360.0;3800.0;51.630001068115234
PARANA;2017-01-10;6059.0;3396.0;56.04999923706055
PARANAIBA;2017-01-10;78140.0;20720.0;26.520000457763672
PARANAPANEMA;2017-01-10;12317.0;7003.0;56.849998474121094
PARNAIBA;2017-01-10;264.0;59.0;22.34000015258789
SAO FRANCISCO;2017-01-10;52835.0;9042.0;17.110000610351562
TIETE;2017-01-10;7353.0;4402.0;59.86000061035156
TOCANTINS;2017-01-10;49646.0;6191.0;12.470000267028809
URUGUAI;2017-01-10;6009.0;4510.0;75.05000305175781
AMAZONAS;2017-01-11;1086.0;112.0;10.3100004196167
CAPIVARI;2017-01-11;385.0;256.0;66.47000122070312
DOCE;2017-01-11;13.0;11.0;87.45999908447266
GRANDE;2017-01-11;51488.0;23059.0;44.790000915527344
IGUACU;2017-01-11;10248.0;6205.0;60.54999923706055
JACUI;2017-01-11;3197.0;2817.0;88.12000274658203
JEQUITINHONHA;2017-01-11;3024.0;422.0;13.949999809265137
PARAGUACU;2017-01-11;304.0;87.0;28.59000015258789
PARAGUAI;2017-01-11;563.0;306.0;54.369998931884766
PARAIBA DO SUL;2017-01-11;7360.0;3835.0;52.099998474121094
PARANA;2017-01-11;6059.0;3410.0;56.279998779296875
PARANAIBA;2017-01-11;78140.0;20591.0;26.350000381469727
PARANAPANEMA;2017-01-11;12317.0;7030.0;57.06999969482422
PARNAIBA;2017-01-11;264.0;60.0;22.719999313354492
SAO FRANCISCO;2017-01-11;52835.0;9034.0;17.100000381469727
TIETE;2017-01-11;7353.0;4426.0;60.189998626708984
TOCANTINS;2017-01-11;49646.0;6169.0;12.430000305175781
URUGUAI;2017-01-11;6009.0;4504.0;74.94999694824219
AMAZONAS;2017-01-12;1086.0;112.0;10.3100004196167
CAPIVARI;2017-01-12;385.0;264.0;68.55000305175781
DOCE;2017-01-12;13.0;10.0;79.51000213623047
GRANDE;2017-01-12;51488.0;23033.0;44.72999954223633
IGUACU;2017-01-12;10248.0;6273.0;61.209999084472656
JACUI;2017-01-12;3197.0;2812.0;87.95999908447266
JEQUITINHONHA;2017-01-12;3024.0;421.0;13.920000076293945
PARAGUACU;2017-01-12;304.0;87.0;28.59000015258789
PARAGUAI;2017-01-12;563.0;305.0;54.189998626708984
PARAIBA DO SUL;2017-01-12;7360.0;3885.0;52.779998779296875
PARANA;2017-01-12;6059.0;3502.0;57.790000915527344
PARANAIBA;2017-01-12;78140.0;20511.0;26.25
PARANAPANEMA;2017-01-12;12317.0;7079.0;57.470001220703125
PARNAIBA;2017-01-12;264.0;60.0;22.719999313354492
SAO FRANCISCO;2017-01-12;52835.0;8968.0;16.969999313354492
TIETE;2017-01-12;7353.0;4460.0;60.650001525878906
TOCANTINS;2017-01-12;49646.0;6155.0;12.399999618530273
URUGUAI;2017-01-12;6009.0;4478.0;74.5199966430664
AMAZONAS;2017-01-13;1086.0;112.0;10.3100004196167
CAPIVARI;2017-01-13;385.0;265.0;68.80000305175781
DOCE;2017-01-13;13.0;10.0;79.51000213623047
GRANDE;2017-01-13;51488.0;23038.0;44.7400016784668
IGUACU;2017-01-13;10248.0;6337.0;61.84000015258789
JACUI;2017-01-13;3197.0;2801.0;87.62000274658203
JEQUITINHONHA;2017-01-13;3024.0;422.0;13.949999809265137
PARAGUACU;2017-01-13;304.0;87.0;28.59000015258789
PARAGUAI;2017-01-13;563.0;305.0;54.189998626708984
PARAIBA DO SUL;2017-01-13;7360.0;3936.0;53.470001220703125
PARANA;2017-01-13;6059.0;3614.0;59.63999938964844
PARANAIBA;2017-01-13;78140.0;20495.0;26.229999542236328
PARANAPANEMA;2017-01-13;12317.0;7109.0;57.720001220703125
PARNAIBA;2017-01-13;264.0;60.0;22.719999313354492
SAO FRANCISCO;2017-01-13;52835.0;8922.0;16.889999389648438
TIETE;2017-01-13;7353.0;4504.0;61.25
TOCANTINS;2017-01-13;49646.0;6170.0;12.430000305175781
URUGUAI;2017-01-13;6009.0;4431.0;73.73999786376953
AMAZONAS;2017-01-14;1086.0;115.0;10.59000015258789
CAPIVARI;2017-01-14;385.0;265.0;68.80000305175781
DOCE;2017-01-14;13.0;11.0;87.45999908447266
GRANDE;2017-01-14;51488.0;23080.0;44.83000183105469
IGUACU;2017-01-14;10248.0;6417.0;62.619998931884766
JACUI;2017-01-14;3197.0;2809.0;87.87000274658203
JEQUITINHONHA;2017-01-14;3024.0;425.0;14.050000190734863
PARAGUACU;2017-01-14;304.0;86.0;28.260000228881836
PARAGUAI;2017-01-14;563.0;305.0;54.189998626708984
PARAIBA DO SUL;2017-01-14;7360.0;3975.0;54.0
PARANA;2017-01-14;6059.0;3766.0;62.150001525878906
PARANAIBA;2017-01-14;78140.0;20537.0;26.280000686645508
PARANAPANEMA;2017-01-14;12317.0;7125.0;57.849998474121094
PARNAIBA;2017-01-14;264.0;60.0;22.719999313354492
SAO FRANCISCO;2017-01-14;52835.0;8915.0;16.8700008392334
TIETE;2017-01-14;7353.0;4543.0;61.779998779296875
TOCANTINS;2017-01-14;49646.0;6209.0;12.510000228881836
URUGUAI;2017-01-14;6009.0;4414.0;73.45999908447266
AMAZONAS;2017-01-15;1086.0;119.0;10.960000038146973
CAPIVARI;2017-01-15;385.0;266.0;69.05999755859375
DOCE;2017-01-15;13.0;11.0;87.45999908447266
GRANDE;2017-01-15;51488.0;23202.0;45.060001373291016
IGUACU;2017-01-15;10248.0;6485.0;63.279998779296875
JACUI;2017-01-15;3197.0;2813.0;88.0
JEQUITINHONHA;2017-01-15;3024.0;429.0;14.1899995803833
PARAGUACU;2017-01-15;304.0;86.0;28.260000228881836
PARAGUAI;2017-01-15;563.0;306.0;54.369998931884766
PARAIBA DO SUL;2017-01-15;7360.0;3996.0;54.290000915527344
PARANA;2017-01-15;6059.0;3976.0;65.62000274658203
PARANAIBA;2017-01-15;78140.0;20614.0;26.3799991607666
PARANAPANEMA;2017-01-15;12317.0;7154.0;58.08000183105469
PARNAIBA;2017-01-15;264.0;60.0;22.719999313354492
SAO FRANCISCO;2017-01-15;52835.0;8943.0;16.93000030517578
TIETE;2017-01-15;7353.0;4613.0;62.72999954223633
TOCANTINS;2017-01-15;49646.0;6257.0;12.600000381469727
URUGUAI;2017-01-15;6009.0;4425.0;73.63999938964844
AMAZONAS;2017-01-16;1086.0;120.0;11.050000190734863
CAPIVARI;2017-01-16;385.0;264.0;68.55000305175781
DOCE;2017-01-16;13.0;12.0;95.41000366210938
GRANDE;2017-01-16;51488.0;23202.0;45.060001373291016
IGUACU;2017-01-16;10248.0;6510.0;63.529998779296875
JACUI;2017-01-16;3197.0;2813.0;88.0
JEQUITINHONHA;2017-01-16;3024.0;435.0;14.380000114440918
PARAGUACU;2017-01-16;304.0;86.0;28.260000228881836
PARAGUAI;2017-01-16;563.0;306.0;54.369998931884766
PARAIBA DO SUL;2017-01-16;7360.0;4015.0;54.54999923706055
PARANA;2017-01-16;6059.0;4176.0;68.91999816894531
PARANAIBA;2017-01-16;78140.0;20583.0;26.34000015258789
PARANAPANEMA;2017-01-16;12317.0;7148.0;58.029998779296875
PARNAIBA;2017-01-16;264.0;61.0;23.100000381469727
SAO FRANCISCO;2017-01-16;52835.0;8963.0;16.959999084472656
TIETE;2017-01-16;7353.0;4662.0;63.400001525878906
TOCANTINS;2017-01-16;49646.0;6275.0;12.640000343322754
URUGUAI;2017-01-16;6009.0;4382.0;72.91999816894531
AMAZONAS;2017-01-17;1086.0;124.0;11.420000076293945
CAPIVARI;2017-01-17;385.0;263.0;68.29000091552734
DOCE;2017-01-17;13.0;12.0;95.41000366210938
GRANDE;2017-01-17;51488.0;23270.0;45.20000076293945
IGUACU;2017-01-17;10248.0;6489.0;63.31999969482422
JACUI;2017-01-17;3197.0;2801.0;87.62000274658203
JEQUITINHONHA;2017-01-17;3024.0;439.0;14.520000457763672
PARAGUACU;2017-01-17;304.0;86.0;28.260000228881836
PARAGUAI;2017-01-17;563.0;306.0;54.369998931884766
PARAIBA DO SUL;2017-01-17;7360.0;4024.0;54.66999816894531
PARANA;2017-01-17;6059.0;4330.0;71.45999908447266
PARANAIBA;2017-01-17;78140.0;20562.0;26.309999465942383
PARANAPANEMA;2017-01-17;12317.0;7149.0;58.040000915527344
PARNAIBA;2017-01-17;264.0;62.0;23.479999542236328
SAO FRANCISCO;2017-01-17;52835.0;8956.0;16.950000762939453
TIETE;2017-01-17;7353.0;4730.0;64.31999969482422
TOCANTINS;2017-01-17;49646.0;6272.0;12.630000114440918
URUGUAI;2017-01-17;6009.0;4310.0;71.7300033569336
AMAZONAS;2017-01-18;1086.0;126.0;11.600000381469727
CAPIVARI;2017-01-18;385.0;261.0;67.7699966430664
DOCE;2017-01-18;13.0;13.0;103.36000061035156
GRANDE;2017-01-18;51488.0;23423.0;45.4900016784668
IGUACU;2017-01-18;10248.0;6426.0;62.709999084472656
JACUI;2017-01-18;3197.0;2786.0;87.1500015258789
JEQUITINHONHA;2017-01-18;3024.0;445.0;14.720000267028809
PARAGUACU;2017-01-18;304.0;85.0;27.940000534057617
PARAGUAI;2017-01-18;563.0;306.0;54.369998931884766
PARAIBA DO SUL;2017-01-18;7360.0;4035.0;54.81999969482422
PARANA;2017-01-18;6059.0;4387.0;72.4000015258789
PARANAIBA;2017-01-18;78140.0;20558.0;26.309999465942383
PARANAPANEMA;2017-01-18;12317.0;7212.0;58.54999923706055
PARNAIBA;2017-01-18;264.0;64.0;24.239999771118164
SAO FRANCISCO;2017-01-18;52835.0;8947.0;16.93000030517578
TIETE;2017-01-18;7353.0;4852.0;65.9800033569336
TOCANTINS;2017-01-18;49646.0;6296.0;12.680000305175781
URUGUAI;2017-01-18;6009.0;4232.0;70.43000030517578
AMAZONAS;2017-01-19;1086.0;130.0;11.970000267028809
CAPIVARI;2017-01-19;385.0;260.0;67.51000213623047
DOCE;2017-01-19;13.0;13.0;103.36000061035156
GRANDE;2017-01-19;51488.0;23545.0;45.72999954223633
IGUACU;2017-01-19;10248.0;6364.0;62.099998474121094
JACUI;2017-01-19;3197.0;2770.0;86.6500015258789
JEQUITINHONHA;2017-01-19;3024.0;450.0;14.880000114440918
PARAGUACU;2017-01-19;304.0;85.0;27.940000534057617
PARAGUAI;2017-01-19;563.0;309.0;54.900001525878906
PARAIBA DO SUL;2017-01-19;7360.0;4047.0;54.97999954223633
PARANA;2017-01-19;6059.0;4510.0;74.43000030517578
PARANAIBA;2017-01-19;78140.0;20667.0;26.450000762939453
PARANAPANEMA;2017-01-19;12317.0;7290.0;59.18000030517578
PARNAIBA;2017-01-19;264.0;65.0;24.6200008392334
SAO FRANCISCO;2017-01-19;52835.0;8931.0;16.899999618530273
TIETE;2017-01-19;7353.0;5026.0;68.3499984741211
TOCANTINS;2017-01-19;49646.0;6350.0;12.789999961853027
URUGUAI;2017-01-19;6009.0;4145.0;68.9800033569336
AMAZONAS;2017-01-20;1086.0;136.0;12.529999732971191
CAPIVARI;2017-01-20;385.0;260.0;67.51000213623047
DOCE;2017-01-20;13.0;13.0;103.36000061035156
GRANDE;2017-01-20;51488.0;23793.0;46.209999084472656
IGUACU;2017-01-20;10248.0;6309.0;61.560001373291016
JACUI;2017-01-20;3197.0;2751.0;86.05999755859375
JEQUITINHONHA;2017-01-20;3024.0;450.0;14.880000114440918
PARAGUACU;2017-01-20;304.0;85.0;27.940000534057617
PARAGUAI;2017-01-20;563.0;313.0;55.61000061035156
PARAIBA DO SUL;2017-01-20;7360.0;4058.0;55.130001068115234
PARANA;2017-01-20;6059.0;4512.0;74.45999908447266
PARANAIBA;2017-01-20;78140.0;20894.0;26.739999771118164
PARANAPANEMA;2017-01-20;12317.0;7362.0;59.77000045776367
PARNAIBA;2017-01-20;264.0;65.0;24.6200008392334
SAO FRANCISCO;2017-01-20;52835.0;8932.0;16.90999984741211
TIETE;2017-01-20;7353.0;5206.0;70.80000305175781
TOCANTINS;2017-01-20;49646.0;6338.0;12.770000457763672
URUGUAI;2017-01-20;6009.0;4066.0;67.66999816894531
AMAZONAS;2017-01-21;1086.0;144.0;13.260000228881836
CAPIVARI;2017-01-21;385.0;258.0;66.98999786376953
DOCE;2017-01-21;13.0;12.0;95.41000366210938
GRANDE;2017-01-21;51488.0;24107.0;46.81999969482422
IGUACU;2017-01-21;10248.0;6265.0;61.130001068115234
JACUI;2017-01-21;3197.0;2730.0;85.4000015258789
JEQUITINHONHA;2017-01-21;3024.0;450.0;14.880000114440918
PARAGUACU;2017-01-21;304.0;85.0;27.940000534057617
PARAGUAI;2017-01-21;563.0;317.0;56.33000183105469
PARAIBA DO SUL;2017-01-21;7360.0;4085.0;55.5
PARANA;2017-01-21;6059.0;4471.0;73.79000091552734
PARANAIBA;2017-01-21;78140.0;21145.0;27.059999465942383
PARANAPANEMA;2017-01-21;12317.0;7470.0;60.650001525878906
PARNAIBA;2017-01-21;264.0;66.0;25.0
SAO FRANCISCO;2017-01-21;52835.0;8968.0;16.969999313354492
TIETE;2017-01-21;7353.0;5366.0;72.97000122070312
TOCANTINS;2017-01-21;49646.0;6381.0;12.850000381469727
URUGUAI;2017-01-21;6009.0;4018.0;66.87000274658203
AMAZONAS;2017-01-22;1086.0;150.0;13.8100004196167
CAPIVARI;2017-01-22;385.0;257.0;66.7300033569336
DOCE;2017-01-22;13.0;12.0;95.41000366210938
GRANDE;2017-01-22;51488.0;24406.0;47.400001525878906
IGUACU;2017-01-22;10248.0;6242.0;60.90999984741211
JACUI;2017-01-22;3197.0;2706.0;84.6500015258789
JEQUITINHONHA;2017-01-22;3024.0;450.0;14.880000114440918
PARAGUACU;2017-01-22;304.0;84.0;27.610000610351562
PARAGUAI;2017-01-22;563.0;322.0;57.209999084472656
PARAIBA DO SUL;2017-01-22;7360.0;4127.0;56.06999969482422
PARANA;2017-01-22;6059.0;4511.0;74.44999694824219
PARANAIBA;2017-01-22;78140.0;21352.0;27.329999923706055
PARANAPANEMA;2017-01-22;12317.0;7565.0;61.41999816894531
PARNAIBA;2017-01-22;264.0;68.0;25.75
SAO FRANCISCO;2017-01-22;52835.0;8993.0;17.020000457763672
TIETE;2017-01-22;7353.0;5520.0;75.06999969482422
TOCANTINS;2017-01-22;49646.0;6477.0;13.050000190734863
URUGUAI;2017-01-22;6009.0;4007.0;66.68000030517578
AMAZONAS;2017-01-23;1086.0;157.0;14.460000038146973
CAPIVARI;2017-01-23;385.0;257.0;66.7300033569336
DOCE;2017-01-23;13.0;12.0;95.41000366210938
GRANDE;2017-01-23;51488.0;24533.0;47.650001525878906
IGUACU;2017-01-23;10248.0;6155.0;60.060001373291016
JACUI;2017-01-23;3197.0;2685.0;83.98999786376953
JEQUITINHONHA;2017-01-23;3024.0;448.0;14.8100004196167
PARAGUACU;2017-01-23;304.0;84.0;27.610000610351562
PARAGUAI;2017-01-23;563.0;329.0;58.459999084472656
PARAIBA DO SUL;2017-01-23;7360.0;4151.0;56.400001525878906
PARANA;2017-01-23;6059.0;4449.0;73.41999816894531
PARANAIBA;2017-01-23;78140.0;21517.0;27.540000915527344
PARANAPANEMA;2017-01-23;12317.0;7626.0;61.90999984741211
PARNAIBA;2017-01-23;264.0;70.0;26.510000228881836
SAO FRANCISCO;2017-01-23;52835.0;9020.0;17.06999969482422
TIETE;2017-01-23;7353.0;5663.0;77.01000213623047
TOCANTINS;2017-01-23;49646.0;6523.0;13.140000343322754
URUGUAI;2017-01-23;6009.0;3938.0;65.54000091552734
AMAZONAS;2017-01-24;1086.0;162.0;14.920000076293945
CAPIVARI;2017-01-24;385.0;256.0;66.47000122070312
DOCE;2017-01-24;13.0;13.0;103.36000061035156
GRANDE;2017-01-24;51488.0;24654.0;47.880001068115234
IGUACU;2017-01-24;10248.0;6048.0;59.02000045776367
JACUI;2017-01-24;3197.0;2662.0;83.2699966430664
JEQUITINHONHA;2017-01-24;3024.0;447.0;14.779999732971191
PARAGUACU;2017-01-24;304.0;84.0;27.610000610351562
PARAGUAI;2017-01-24;563.0;335.0;59.52000045776367
PARAIBA DO SUL;2017-01-24;7360.0;4171.0;56.66999816894531
PARANA;2017-01-24;6059.0;4341.0;71.63999938964844
PARANAIBA;2017-01-24;78140.0;21615.0;27.65999984741211
PARANAPANEMA;2017-01-24;12317.0;7680.0;62.349998474121094
PARNAIBA;2017-01-24;264.0;72.0;27.270000457763672
SAO FRANCISCO;2017-01-24;52835.0;8982.0;17.0
TIETE;2017-01-24;7353.0;5798.0;78.8499984741211
TOCANTINS;2017-01-24;49646.0;6546.0;13.1899995803833
URUGUAI;2017-01-24;6009.0;3836.0;63.84000015258789
AMAZONAS;2017-01-25;1086.0;167.0;15.380000114440918
CAPIVARI;2017-01-25;385.0;253.0;65.69000244140625
DOCE;2017-01-25;13.0;13.0;103.36000061035156
GRANDE;2017-01-25;51488.0;24885.0;48.33000183105469
