nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
PARAIBA DO SUL;2011-01-10;7360.0;5728.0;77.81999969482422
PARANA;2011-01-10;6059.0;3910.0;64.52999877929688
PARANAIBA;2011-01-10;75422.0;29925.0;39.68000030517578
PARANAPANEMA;2011-01-10;11598.0;6033.0;52.02000045776367
PARNAIBA;2011-01-10;264.0;84.0;31.809999465942383
SAO FRANCISCO;2011-01-10;52835.0;26487.0;50.130001068115234
TIETE;2011-01-10;7353.0;5967.0;81.1500015258789
TOCANTINS;2011-01-10;47794.0;23519.0;49.209999084472656
URUGUAI;2011-01-10;5905.0;3134.0;53.06999969482422
AMAZONAS;2011-01-11;255.0;15.0;5.889999866485596
CAPIVARI;2011-01-11;385.0;273.0;70.87999725341797
DOCE;2011-01-11;13.0;11.0;87.45999908447266
GRANDE;2011-01-11;51488.0;32896.0;63.88999938964844
IGUACU;2011-01-11;10248.0;8102.0;79.05999755859375
JACUI;2011-01-11;3197.0;2497.0;78.11000061035156
JEQUITINHONHA;2011-01-11;3024.0;2383.0;78.80000305175781
PARAGUACU;2011-01-11;304.0;101.0;33.189998626708984
PARAGUAI;2011-01-11;563.0;213.0;37.849998474121094
PARAIBA DO SUL;2011-01-11;7360.0;5765.0;78.31999969482422
PARANA;2011-01-11;6059.0;3965.0;65.44000244140625
PARANAIBA;2011-01-11;75422.0;30287.0;40.15999984741211
PARANAPANEMA;2011-01-11;11598.0;6079.0;52.41999816894531
PARNAIBA;2011-01-11;264.0;84.0;31.809999465942383
SAO FRANCISCO;2011-01-11;52835.0;26844.0;50.810001373291016
TIETE;2011-01-11;7353.0;6137.0;83.45999908447266
TOCANTINS;2011-01-11;47794.0;23644.0;49.470001220703125
URUGUAI;2011-01-11;5905.0;3095.0;52.40999984741211
AMAZONAS;2011-01-12;255.0;15.0;5.889999866485596
CAPIVARI;2011-01-12;385.0;281.0;72.95999908447266
DOCE;2011-01-12;13.0;10.0;79.51000213623047
GRANDE;2011-01-12;51488.0;33376.0;64.81999969482422
IGUACU;2011-01-12;10248.0;8152.0;79.55000305175781
JACUI;2011-01-12;3197.0;2488.0;77.83000183105469
JEQUITINHONHA;2011-01-12;3024.0;2386.0;78.9000015258789
PARAGUACU;2011-01-12;304.0;101.0;33.189998626708984
PARAGUAI;2011-01-12;563.0;214.0;38.02000045776367
PARAIBA DO SUL;2011-01-12;7360.0;5822.0;79.0999984741211
PARANA;2011-01-12;6059.0;4047.0;66.79000091552734
PARANAIBA;2011-01-12;75422.0;30633.0;40.619998931884766
PARANAPANEMA;2011-01-12;11598.0;6152.0;53.04999923706055
PARNAIBA;2011-01-12;264.0;85.0;32.189998626708984
SAO FRANCISCO;2011-01-12;52835.0;27035.0;51.16999816894531
TIETE;2011-01-12;7353.0;6219.0;84.56999969482422
TOCANTINS;2011-01-12;47794.0;23813.0;49.81999969482422
URUGUAI;2011-01-12;5905.0;3062.0;51.849998474121094
AMAZONAS;2011-01-13;255.0;15.0;5.889999866485596
CAPIVARI;2011-01-13;385.0;292.0;75.81999969482422
DOCE;2011-01-13;13.0;10.0;79.51000213623047
GRANDE;2011-01-13;51488.0;34059.0;66.1500015258789
IGUACU;2011-01-13;10248.0;8207.0;80.08000183105469
JACUI;2011-01-13;3197.0;2478.0;77.5199966430664
JEQUITINHONHA;2011-01-13;3024.0;2388.0;78.97000122070312
PARAGUACU;2011-01-13;304.0;101.0;33.189998626708984
PARAGUAI;2011-01-13;563.0;218.0;38.72999954223633
PARAIBA DO SUL;2011-01-13;7360.0;5878.0;79.86000061035156
PARANA;2011-01-13;6059.0;4208.0;69.44999694824219
PARANAIBA;2011-01-13;75422.0;30997.0;41.099998474121094
PARANAPANEMA;2011-01-13;11598.0;6237.0;53.779998779296875
PARNAIBA;2011-01-13;264.0;86.0;32.56999969482422
SAO FRANCISCO;2011-01-13;52835.0;27403.0;51.869998931884766
TIETE;2011-01-13;7353.0;6244.0;84.91000366210938
TOCANTINS;2011-01-13;47794.0;23960.0;50.130001068115234
URUGUAI;2011-01-13;5905.0;3030.0;51.310001373291016
AMAZONAS;2011-01-14;255.0;15.0;5.889999866485596
CAPIVARI;2011-01-14;385.0;301.0;78.1500015258789
DOCE;2011-01-14;13.0;12.0;95.41000366210938
GRANDE;2011-01-14;51488.0;34961.0;67.9000015258789
IGUACU;2011-01-14;10248.0;8238.0;80.38999938964844
JACUI;2011-01-14;3197.0;2468.0;77.19999694824219
JEQUITINHONHA;2011-01-14;3024.0;2392.0;79.0999984741211
PARAGUACU;2011-01-14;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-14;563.0;221.0;39.27000045776367
PARAIBA DO SUL;2011-01-14;7360.0;5923.0;80.47000122070312
PARANA;2011-01-14;6059.0;4384.0;72.3499984741211
PARANAIBA;2011-01-14;75422.0;31383.0;41.61000061035156
PARANAPANEMA;2011-01-14;11598.0;6360.0;54.84000015258789
PARNAIBA;2011-01-14;264.0;86.0;32.56999969482422
SAO FRANCISCO;2011-01-14;52835.0;27676.0;52.380001068115234
TIETE;2011-01-14;7353.0;6245.0;84.93000030517578
TOCANTINS;2011-01-14;47794.0;24131.0;50.4900016784668
URUGUAI;2011-01-14;5905.0;3009.0;50.959999084472656
AMAZONAS;2011-01-15;255.0;15.0;5.889999866485596
CAPIVARI;2011-01-15;385.0;303.0;78.66999816894531
DOCE;2011-01-15;13.0;13.0;103.36000061035156
GRANDE;2011-01-15;51488.0;35917.0;69.76000213623047
IGUACU;2011-01-15;10248.0;8289.0;80.87999725341797
JACUI;2011-01-15;3197.0;2462.0;77.0199966430664
JEQUITINHONHA;2011-01-15;3024.0;2400.0;79.36000061035156
PARAGUACU;2011-01-15;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-15;563.0;224.0;39.79999923706055
PARAIBA DO SUL;2011-01-15;7360.0;5972.0;81.13999938964844
PARANA;2011-01-15;6059.0;4556.0;75.19000244140625
PARANAIBA;2011-01-15;75422.0;31847.0;42.22999954223633
PARANAPANEMA;2011-01-15;11598.0;6458.0;55.68000030517578
PARNAIBA;2011-01-15;264.0;88.0;33.33000183105469
SAO FRANCISCO;2011-01-15;52835.0;27909.0;52.81999969482422
TIETE;2011-01-15;7353.0;6219.0;84.56999969482422
TOCANTINS;2011-01-15;47794.0;24348.0;50.939998626708984
URUGUAI;2011-01-15;5905.0;3018.0;51.11000061035156
AMAZONAS;2011-01-16;255.0;15.0;5.889999866485596
CAPIVARI;2011-01-16;385.0;305.0;79.19000244140625
DOCE;2011-01-16;13.0;12.0;95.41000366210938
GRANDE;2011-01-16;51488.0;36945.0;71.75
IGUACU;2011-01-16;10248.0;8415.0;82.11000061035156
JACUI;2011-01-16;3197.0;2458.0;76.88999938964844
JEQUITINHONHA;2011-01-16;3024.0;2415.0;79.86000061035156
PARAGUACU;2011-01-16;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-16;563.0;226.0;40.15999984741211
PARAIBA DO SUL;2011-01-16;7360.0;6012.0;81.68000030517578
PARANA;2011-01-16;6059.0;4719.0;77.87999725341797
PARANAIBA;2011-01-16;75422.0;32353.0;42.900001525878906
PARANAPANEMA;2011-01-16;11598.0;6549.0;56.470001220703125
PARNAIBA;2011-01-16;264.0;90.0;34.08000183105469
SAO FRANCISCO;2011-01-16;52835.0;28430.0;53.810001373291016
TIETE;2011-01-16;7353.0;6201.0;84.33000183105469
TOCANTINS;2011-01-16;47794.0;24557.0;51.380001068115234
URUGUAI;2011-01-16;5905.0;3029.0;51.29999923706055
AMAZONAS;2011-01-17;255.0;16.0;6.28000020980835
CAPIVARI;2011-01-17;385.0;309.0;80.2300033569336
DOCE;2011-01-17;13.0;13.0;103.36000061035156
GRANDE;2011-01-17;51488.0;37798.0;73.41000366210938
IGUACU;2011-01-17;10248.0;8461.0;82.55999755859375
JACUI;2011-01-17;3197.0;2448.0;76.58000183105469
JEQUITINHONHA;2011-01-17;3024.0;2419.0;79.98999786376953
PARAGUACU;2011-01-17;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-17;563.0;228.0;40.5099983215332
PARAIBA DO SUL;2011-01-17;7360.0;6046.0;82.13999938964844
PARANA;2011-01-17;6059.0;4881.0;80.55000305175781
PARANAIBA;2011-01-17;75422.0;32694.0;43.349998474121094
PARANAPANEMA;2011-01-17;11598.0;6618.0;57.060001373291016
PARNAIBA;2011-01-17;264.0;90.0;34.08000183105469
SAO FRANCISCO;2011-01-17;52835.0;28657.0;54.2400016784668
TIETE;2011-01-17;7353.0;6159.0;83.76000213623047
TOCANTINS;2011-01-17;47794.0;24707.0;51.70000076293945
URUGUAI;2011-01-17;5905.0;3013.0;51.02000045776367
AMAZONAS;2011-01-18;255.0;16.0;6.28000020980835
CAPIVARI;2011-01-18;385.0;311.0;80.75
DOCE;2011-01-18;13.0;12.0;95.41000366210938
GRANDE;2011-01-18;51488.0;38521.0;74.81999969482422
IGUACU;2011-01-18;10248.0;8505.0;82.98999786376953
JACUI;2011-01-18;3197.0;2438.0;76.2699966430664
JEQUITINHONHA;2011-01-18;3024.0;2419.0;79.98999786376953
PARAGUACU;2011-01-18;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-18;563.0;229.0;40.689998626708984
PARAIBA DO SUL;2011-01-18;7360.0;6063.0;82.37000274658203
PARANA;2011-01-18;6059.0;5023.0;82.9000015258789
PARANAIBA;2011-01-18;75422.0;33038.0;43.79999923706055
PARANAPANEMA;2011-01-18;11598.0;6734.0;58.060001373291016
PARNAIBA;2011-01-18;264.0;91.0;34.459999084472656
SAO FRANCISCO;2011-01-18;52835.0;28867.0;54.63999938964844
TIETE;2011-01-18;7353.0;6128.0;83.33000183105469
TOCANTINS;2011-01-18;47794.0;24878.0;52.04999923706055
URUGUAI;2011-01-18;5905.0;3020.0;51.13999938964844
AMAZONAS;2011-01-19;255.0;16.0;6.28000020980835
CAPIVARI;2011-01-19;385.0;319.0;82.83000183105469
DOCE;2011-01-19;13.0;11.0;87.45999908447266
GRANDE;2011-01-19;51488.0;39216.0;76.16999816894531
IGUACU;2011-01-19;10248.0;8539.0;83.31999969482422
JACUI;2011-01-19;3197.0;2428.0;75.94999694824219
JEQUITINHONHA;2011-01-19;3024.0;2415.0;79.86000061035156
PARAGUACU;2011-01-19;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-19;563.0;234.0;41.58000183105469
PARAIBA DO SUL;2011-01-19;7360.0;6079.0;82.58999633789062
PARANA;2011-01-19;6059.0;5094.0;84.06999969482422
PARANAIBA;2011-01-19;75422.0;33364.0;44.2400016784668
PARANAPANEMA;2011-01-19;11598.0;6876.0;59.290000915527344
PARNAIBA;2011-01-19;264.0;93.0;35.220001220703125
SAO FRANCISCO;2011-01-19;52835.0;29109.0;55.09000015258789
TIETE;2011-01-19;7353.0;6094.0;82.87000274658203
TOCANTINS;2011-01-19;47794.0;25029.0;52.369998931884766
URUGUAI;2011-01-19;5905.0;3048.0;51.619998931884766
AMAZONAS;2011-01-20;255.0;16.0;6.28000020980835
CAPIVARI;2011-01-20;385.0;326.0;84.63999938964844
DOCE;2011-01-20;13.0;11.0;87.45999908447266
GRANDE;2011-01-20;51488.0;39818.0;77.33000183105469
IGUACU;2011-01-20;10248.0;8572.0;83.6500015258789
JACUI;2011-01-20;3197.0;2418.0;75.63999938964844
JEQUITINHONHA;2011-01-20;3024.0;2412.0;79.76000213623047
PARAGUACU;2011-01-20;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-20;563.0;244.0;43.349998474121094
PARAIBA DO SUL;2011-01-20;7360.0;6088.0;82.70999908447266
PARANA;2011-01-20;6059.0;5081.0;83.8499984741211
PARANAIBA;2011-01-20;75422.0;33610.0;44.560001373291016
PARANAPANEMA;2011-01-20;11598.0;7036.0;60.66999816894531
PARNAIBA;2011-01-20;264.0;94.0;35.599998474121094
SAO FRANCISCO;2011-01-20;52835.0;29436.0;55.709999084472656
TIETE;2011-01-20;7353.0;6013.0;81.7699966430664
TOCANTINS;2011-01-20;47794.0;25148.0;52.619998931884766
URUGUAI;2011-01-20;5905.0;3095.0;52.40999984741211
AMAZONAS;2011-01-21;255.0;16.0;6.28000020980835
CAPIVARI;2011-01-21;385.0;331.0;85.94000244140625
DOCE;2011-01-21;13.0;11.0;87.45999908447266
GRANDE;2011-01-21;51488.0;40312.0;78.29000091552734
IGUACU;2011-01-21;10248.0;8614.0;84.05999755859375
JACUI;2011-01-21;3197.0;2407.0;75.30000305175781
JEQUITINHONHA;2011-01-21;3024.0;2403.0;79.45999908447266
PARAGUACU;2011-01-21;304.0;102.0;33.52000045776367
PARAGUAI;2011-01-21;563.0;250.0;44.41999816894531
PARAIBA DO SUL;2011-01-21;7360.0;6076.0;82.55000305175781
PARANA;2011-01-21;6059.0;4999.0;82.5
PARANAIBA;2011-01-21;75422.0;33815.0;44.83000183105469
PARANAPANEMA;2011-01-21;11598.0;7197.0;62.060001373291016
PARNAIBA;2011-01-21;264.0;95.0;35.97999954223633
SAO FRANCISCO;2011-01-21;52835.0;29516.0;55.86000061035156
TIETE;2011-01-21;7353.0;5969.0;81.16999816894531
TOCANTINS;2011-01-21;47794.0;25272.0;52.880001068115234
URUGUAI;2011-01-21;5905.0;3155.0;53.43000030517578
AMAZONAS;2011-01-22;255.0;17.0;6.679999828338623
CAPIVARI;2011-01-22;385.0;339.0;88.0199966430664
DOCE;2011-01-22;13.0;11.0;87.45999908447266
GRANDE;2011-01-22;51488.0;40731.0;79.11000061035156
IGUACU;2011-01-22;10248.0;8768.0;85.55999755859375
JACUI;2011-01-22;3197.0;2399.0;75.05000305175781
JEQUITINHONHA;2011-01-22;3024.0;2403.0;79.45999908447266
PARAGUACU;2011-01-22;304.0;101.0;33.189998626708984
PARAGUAI;2011-01-22;563.0;266.0;47.2599983215332
PARAIBA DO SUL;2011-01-22;7360.0;6059.0;82.31999969482422
PARANA;2011-01-22;6059.0;4896.0;80.80000305175781
PARANAIBA;2011-01-22;75422.0;34074.0;45.18000030517578
PARANAPANEMA;2011-01-22;11598.0;7384.0;63.66999816894531
PARNAIBA;2011-01-22;264.0;96.0;36.36000061035156
SAO FRANCISCO;2011-01-22;52835.0;29959.0;56.70000076293945
TIETE;2011-01-22;7353.0;5927.0;80.5999984741211
TOCANTINS;2011-01-22;47794.0;25399.0;53.13999938964844
URUGUAI;2011-01-22;5905.0;3400.0;57.58000183105469
AMAZONAS;2011-01-23;255.0;17.0;6.679999828338623
CAPIVARI;2011-01-23;385.0;345.0;89.58000183105469
DOCE;2011-01-23;13.0;11.0;87.45999908447266
GRANDE;2011-01-23;51488.0;41121.0;79.87000274658203
IGUACU;2011-01-23;10248.0;8922.0;87.05999755859375
JACUI;2011-01-23;3197.0;2391.0;74.80000305175781
JEQUITINHONHA;2011-01-23;3024.0;2403.0;79.45999908447266
PARAGUACU;2011-01-23;304.0;101.0;33.189998626708984
PARAGUAI;2011-01-23;563.0;269.0;47.79999923706055
PARAIBA DO SUL;2011-01-23;7360.0;6033.0;81.95999908447266
PARANA;2011-01-23;6059.0;4809.0;79.36000061035156
PARANAIBA;2011-01-23;75422.0;34307.0;45.4900016784668
PARANAPANEMA;2011-01-23;11598.0;7592.0;65.45999908447266
PARNAIBA;2011-01-23;264.0;97.0;36.7400016784668
SAO FRANCISCO;2011-01-23;52835.0;30038.0;56.849998474121094
TIETE;2011-01-23;7353.0;5957.0;81.01000213623047
TOCANTINS;2011-01-23;47794.0;25533.0;53.41999816894531
URUGUAI;2011-01-23;5905.0;3603.0;61.02000045776367
AMAZONAS;2011-01-24;255.0;18.0;7.070000171661377
CAPIVARI;2011-01-24;385.0;354.0;91.91000366210938
DOCE;2011-01-24;13.0;11.0;87.45999908447266
GRANDE;2011-01-24;51488.0;41454.0;80.51000213623047
IGUACU;2011-01-24;10248.0;9023.0;88.05000305175781
JACUI;2011-01-24;3197.0;2379.0;74.41999816894531
JEQUITINHONHA;2011-01-24;3024.0;2396.0;79.2300033569336
PARAGUACU;2011-01-24;304.0;101.0;33.189998626708984
PARAGUAI;2011-01-24;563.0;270.0;47.970001220703125
PARAIBA DO SUL;2011-01-24;7360.0;6014.0;81.70999908447266
PARANA;2011-01-24;6059.0;4733.0;78.11000061035156
PARANAIBA;2011-01-24;75422.0;34367.0;45.56999969482422
PARANAPANEMA;2011-01-24;11598.0;7719.0;66.55999755859375
PARNAIBA;2011-01-24;264.0;97.0;36.7400016784668
SAO FRANCISCO;2011-01-24;52835.0;30452.0;57.63999938964844
TIETE;2011-01-24;7353.0;5964.0;81.0999984741211
TOCANTINS;2011-01-24;47794.0;25610.0;53.58000183105469
URUGUAI;2011-01-24;5905.0;3746.0;63.439998626708984
AMAZONAS;2011-01-25;255.0;19.0;7.460000038146973
CAPIVARI;2011-01-25;385.0;358.0;92.94999694824219
DOCE;2011-01-25;13.0;11.0;87.45999908447266
