nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
AMAZONAS;2016-01-04;1086.0;10.0;0.9200000166893005
CAPIVARI;2016-01-04;385.0;385.0;99.95999908447266
DOCE;2016-01-04;13.0;6.0;47.709999084472656
GRANDE;2016-01-04;51488.0;19124.0;37.13999938964844
IGUACU;2016-01-04;10248.0;10003.0;97.61000061035156
JACUI;2016-01-04;3197.0;2933.0;91.75
JEQUITINHONHA;2016-01-04;3024.0;228.0;7.539999961853027
PARAGUACU;2016-01-04;304.0;85.0;27.940000534057617
PARAGUAI;2016-01-04;563.0;265.0;47.09000015258789
PARAIBA DO SUL;2016-01-04;7360.0;1608.0;21.850000381469727
PARANA;2016-01-04;6059.0;0.0;0.0
PARANAIBA;2016-01-04;78140.0;19741.0;25.260000228881836
PARANAPANEMA;2016-01-04;12317.0;10772.0;87.44999694824219
PARNAIBA;2016-01-04;264.0;13.0;4.920000076293945
SAO FRANCISCO;2016-01-04;52835.0;2501.0;4.730000019073486
TIETE;2016-01-04;7353.0;6151.0;83.6500015258789
TOCANTINS;2016-01-04;49646.0;6442.0;12.979999542236328
URUGUAI;2016-01-04;6009.0;6005.0;99.93000030517578
AMAZONAS;2016-01-05;1086.0;10.0;0.9200000166893005
CAPIVARI;2016-01-05;385.0;384.0;99.69999694824219
DOCE;2016-01-05;13.0;6.0;47.709999084472656
GRANDE;2016-01-05;51488.0;19475.0;37.81999969482422
IGUACU;2016-01-05;10248.0;10049.0;98.05999755859375
JACUI;2016-01-05;3197.0;2930.0;91.66000366210938
JEQUITINHONHA;2016-01-05;3024.0;225.0;7.440000057220459
PARAGUACU;2016-01-05;304.0;85.0;27.940000534057617
PARAGUAI;2016-01-05;563.0;267.0;47.439998626708984
PARAIBA DO SUL;2016-01-05;7360.0;1610.0;21.8700008392334
PARANA;2016-01-05;6059.0;0.0;0.0
PARANAIBA;2016-01-05;78140.0;19867.0;25.43000030517578
PARANAPANEMA;2016-01-05;12317.0;10778.0;87.5
PARNAIBA;2016-01-05;264.0;13.0;4.920000076293945
SAO FRANCISCO;2016-01-05;52835.0;2498.0;4.730000019073486
TIETE;2016-01-05;7353.0;6087.0;82.77999877929688
TOCANTINS;2016-01-05;49646.0;6373.0;12.84000015258789
URUGUAI;2016-01-05;6009.0;5982.0;99.55000305175781
AMAZONAS;2016-01-06;1086.0;10.0;0.9200000166893005
CAPIVARI;2016-01-06;385.0;382.0;99.18000030517578
DOCE;2016-01-06;13.0;10.0;79.51000213623047
GRANDE;2016-01-06;51488.0;19748.0;38.349998474121094
IGUACU;2016-01-06;10248.0;10031.0;97.87999725341797
JACUI;2016-01-06;3197.0;2926.0;91.52999877929688
JEQUITINHONHA;2016-01-06;3024.0;223.0;7.369999885559082
PARAGUACU;2016-01-06;304.0;88.0;28.920000076293945
PARAGUAI;2016-01-06;563.0;274.0;48.68000030517578
PARAIBA DO SUL;2016-01-06;7360.0;1615.0;21.940000534057617
PARANA;2016-01-06;6059.0;0.0;0.0
PARANAIBA;2016-01-06;78140.0;19968.0;25.549999237060547
PARANAPANEMA;2016-01-06;12317.0;10805.0;87.72000122070312
PARNAIBA;2016-01-06;264.0;14.0;5.300000190734863
SAO FRANCISCO;2016-01-06;52835.0;2484.0;4.699999809265137
TIETE;2016-01-06;7353.0;6032.0;82.02999877929688
TOCANTINS;2016-01-06;49646.0;6352.0;12.789999961853027
URUGUAI;2016-01-06;6009.0;5953.0;99.06999969482422
AMAZONAS;2016-01-07;1086.0;11.0;1.0099999904632568
CAPIVARI;2016-01-07;385.0;380.0;98.66000366210938
DOCE;2016-01-07;13.0;13.0;103.36000061035156
GRANDE;2016-01-07;51488.0;20002.0;38.849998474121094
IGUACU;2016-01-07;10248.0;10050.0;98.06999969482422
JACUI;2016-01-07;3197.0;2911.0;91.05999755859375
JEQUITINHONHA;2016-01-07;3024.0;222.0;7.340000152587891
PARAGUACU;2016-01-07;304.0;97.0;31.8799991607666
PARAGUAI;2016-01-07;563.0;280.0;49.75
PARAIBA DO SUL;2016-01-07;7360.0;1610.0;21.8700008392334
PARANA;2016-01-07;6059.0;0.0;0.0
PARANAIBA;2016-01-07;78140.0;20075.0;25.690000534057617
PARANAPANEMA;2016-01-07;12317.0;10853.0;88.11000061035156
PARNAIBA;2016-01-07;264.0;15.0;5.679999828338623
SAO FRANCISCO;2016-01-07;52835.0;2525.0;4.78000020980835
TIETE;2016-01-07;7353.0;5991.0;81.47000122070312
TOCANTINS;2016-01-07;49646.0;6317.0;12.720000267028809
URUGUAI;2016-01-07;6009.0;5909.0;98.33999633789062
AMAZONAS;2016-01-08;1086.0;12.0;1.1100000143051147
CAPIVARI;2016-01-08;385.0;377.0;97.87999725341797
DOCE;2016-01-08;13.0;13.0;103.36000061035156
GRANDE;2016-01-08;51488.0;20173.0;39.18000030517578
IGUACU;2016-01-08;10248.0;10056.0;98.12999725341797
JACUI;2016-01-08;3197.0;2906.0;90.91000366210938
JEQUITINHONHA;2016-01-08;3024.0;222.0;7.340000152587891
PARAGUACU;2016-01-08;304.0;102.0;33.52000045776367
PARAGUAI;2016-01-08;563.0;283.0;50.279998779296875
PARAIBA DO SUL;2016-01-08;7360.0;1597.0;21.700000762939453
PARANA;2016-01-08;6059.0;0.0;0.0
PARANAIBA;2016-01-08;78140.0;20170.0;25.809999465942383
PARANAPANEMA;2016-01-08;12317.0;10879.0;88.31999969482422
PARNAIBA;2016-01-08;264.0;17.0;6.440000057220459
SAO FRANCISCO;2016-01-08;52835.0;2561.0;4.849999904632568
TIETE;2016-01-08;7353.0;5938.0;80.75
TOCANTINS;2016-01-08;49646.0;6278.0;12.649999618530273
URUGUAI;2016-01-08;6009.0;5881.0;97.87000274658203
AMAZONAS;2016-01-09;1086.0;12.0;1.1100000143051147
CAPIVARI;2016-01-09;385.0;376.0;97.62000274658203
DOCE;2016-01-09;13.0;13.0;103.36000061035156
GRANDE;2016-01-09;51488.0;20432.0;39.68000030517578
IGUACU;2016-01-09;10248.0;10078.0;98.33999633789062
JACUI;2016-01-09;3197.0;2904.0;90.83999633789062
JEQUITINHONHA;2016-01-09;3024.0;223.0;7.369999885559082
PARAGUACU;2016-01-09;304.0;104.0;34.18000030517578
PARAGUAI;2016-01-09;563.0;288.0;51.16999816894531
PARAIBA DO SUL;2016-01-09;7360.0;1592.0;21.6299991607666
PARANA;2016-01-09;6059.0;0.0;0.0
PARANAIBA;2016-01-09;78140.0;20410.0;26.1200008392334
PARANAPANEMA;2016-01-09;12317.0;10924.0;88.69000244140625
PARNAIBA;2016-01-09;264.0;18.0;6.820000171661377
SAO FRANCISCO;2016-01-09;52835.0;2602.0;4.920000076293945
TIETE;2016-01-09;7353.0;5865.0;79.76000213623047
TOCANTINS;2016-01-09;49646.0;6310.0;12.710000038146973
URUGUAI;2016-01-09;6009.0;5861.0;97.54000091552734
AMAZONAS;2016-01-10;1086.0;14.0;1.2899999618530273
CAPIVARI;2016-01-10;385.0;385.0;99.95999908447266
DOCE;2016-01-10;13.0;13.0;103.36000061035156
GRANDE;2016-01-10;51488.0;20696.0;40.20000076293945
IGUACU;2016-01-10;10248.0;9948.0;97.06999969482422
JACUI;2016-01-10;3197.0;2908.0;90.97000122070312
JEQUITINHONHA;2016-01-10;3024.0;224.0;7.409999847412109
PARAGUACU;2016-01-10;304.0;104.0;34.18000030517578
PARAGUAI;2016-01-10;563.0;295.0;52.41999816894531
PARAIBA DO SUL;2016-01-10;7360.0;1599.0;21.719999313354492
PARANA;2016-01-10;6059.0;0.0;0.0
PARANAIBA;2016-01-10;78140.0;20664.0;26.440000534057617
PARANAPANEMA;2016-01-10;12317.0;11017.0;89.44000244140625
PARNAIBA;2016-01-10;264.0;19.0;7.199999809265137
SAO FRANCISCO;2016-01-10;52835.0;2625.0;4.96999979019165
TIETE;2016-01-10;7353.0;5842.0;79.44999694824219
TOCANTINS;2016-01-10;49646.0;6365.0;12.819999694824219
URUGUAI;2016-01-10;6009.0;5872.0;97.72000122070312
AMAZONAS;2016-01-11;1086.0;15.0;1.3799999952316284
CAPIVARI;2016-01-11;385.0;380.0;98.66000366210938
DOCE;2016-01-11;13.0;13.0;103.36000061035156
GRANDE;2016-01-11;51488.0;20850.0;40.4900016784668
IGUACU;2016-01-11;10248.0;9829.0;95.91000366210938
JACUI;2016-01-11;3197.0;2902.0;90.77999877929688
JEQUITINHONHA;2016-01-11;3024.0;225.0;7.440000057220459
PARAGUACU;2016-01-11;304.0;104.0;34.18000030517578
PARAGUAI;2016-01-11;563.0;302.0;53.65999984741211
PARAIBA DO SUL;2016-01-11;7360.0;1614.0;21.93000030517578
PARANA;2016-01-11;6059.0;0.0;0.0
PARANAIBA;2016-01-11;78140.0;20754.0;26.559999465942383
PARANAPANEMA;2016-01-11;12317.0;11075.0;89.91000366210938
PARNAIBA;2016-01-11;264.0;21.0;7.949999809265137
SAO FRANCISCO;2016-01-11;52835.0;2609.0;4.940000057220459
TIETE;2016-01-11;7353.0;5873.0;79.87000274658203
TOCANTINS;2016-01-11;49646.0;6373.0;12.84000015258789
URUGUAI;2016-01-11;6009.0;5871.0;97.69999694824219
AMAZONAS;2016-01-12;1086.0;16.0;1.4700000286102295
CAPIVARI;2016-01-12;385.0;380.0;98.66000366210938
DOCE;2016-01-12;13.0;13.0;103.36000061035156
GRANDE;2016-01-12;51488.0;21058.0;40.900001525878906
IGUACU;2016-01-12;10248.0;9865.0;96.26000213623047
JACUI;2016-01-12;3197.0;2895.0;90.55999755859375
JEQUITINHONHA;2016-01-12;3024.0;225.0;7.440000057220459
PARAGUACU;2016-01-12;304.0;104.0;34.18000030517578
PARAGUAI;2016-01-12;563.0;306.0;54.369998931884766
PARAIBA DO SUL;2016-01-12;7360.0;1632.0;22.170000076293945
PARANA;2016-01-12;6059.0;38.0;0.6299999952316284
PARANAIBA;2016-01-12;78140.0;20866.0;26.700000762939453
PARANAPANEMA;2016-01-12;12317.0;11052.0;89.7300033569336
PARNAIBA;2016-01-12;264.0;23.0;8.710000038146973
SAO FRANCISCO;2016-01-12;52835.0;2610.0;4.940000057220459
TIETE;2016-01-12;7353.0;5981.0;81.33999633789062
TOCANTINS;2016-01-12;49646.0;6381.0;12.850000381469727
URUGUAI;2016-01-12;6009.0;5860.0;97.5199966430664
AMAZONAS;2016-01-13;1086.0;18.0;1.659999966621399
CAPIVARI;2016-01-13;385.0;380.0;98.66000366210938
DOCE;2016-01-13;13.0;11.0;87.45999908447266
GRANDE;2016-01-13;51488.0;21337.0;41.439998626708984
IGUACU;2016-01-13;10248.0;9944.0;97.02999877929688
JACUI;2016-01-13;3197.0;2887.0;90.30999755859375
JEQUITINHONHA;2016-01-13;3024.0;225.0;7.440000057220459
PARAGUACU;2016-01-13;304.0;104.0;34.18000030517578
PARAGUAI;2016-01-13;563.0;309.0;54.900001525878906
PARAIBA DO SUL;2016-01-13;7360.0;1653.0;22.459999084472656
PARANA;2016-01-13;6059.0;216.0;3.559999942779541
PARANAIBA;2016-01-13;78140.0;21097.0;27.0
PARANAPANEMA;2016-01-13;12317.0;11002.0;89.31999969482422
PARNAIBA;2016-01-13;264.0;26.0;9.850000381469727
SAO FRANCISCO;2016-01-13;52835.0;2634.0;4.989999771118164
TIETE;2016-01-13;7353.0;6149.0;83.62000274658203
TOCANTINS;2016-01-13;49646.0;6388.0;12.869999885559082
URUGUAI;2016-01-13;6009.0;5804.0;96.58999633789062
AMAZONAS;2016-01-14;1086.0;19.0;1.75
CAPIVARI;2016-01-14;385.0;380.0;98.66000366210938
DOCE;2016-01-14;13.0;11.0;87.45999908447266
GRANDE;2016-01-14;51488.0;21698.0;42.13999938964844
IGUACU;2016-01-14;10248.0;10022.0;97.80000305175781
JACUI;2016-01-14;3197.0;2877.0;90.0
JEQUITINHONHA;2016-01-14;3024.0;228.0;7.539999961853027
PARAGUACU;2016-01-14;304.0;104.0;34.18000030517578
PARAGUAI;2016-01-14;563.0;319.0;56.68000030517578
PARAIBA DO SUL;2016-01-14;7360.0;1698.0;23.06999969482422
PARANA;2016-01-14;6059.0;548.0;9.039999961853027
PARANAIBA;2016-01-14;78140.0;21478.0;27.489999771118164
PARANAPANEMA;2016-01-14;12317.0;11279.0;91.56999969482422
PARNAIBA;2016-01-14;264.0;29.0;10.979999542236328
SAO FRANCISCO;2016-01-14;52835.0;2708.0;5.130000114440918
TIETE;2016-01-14;7353.0;6260.0;85.12999725341797
TOCANTINS;2016-01-14;49646.0;6441.0;12.970000267028809
URUGUAI;2016-01-14;6009.0;5740.0;95.5199966430664
AMAZONAS;2016-01-15;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-15;385.0;379.0;98.4000015258789
DOCE;2016-01-15;13.0;11.0;87.45999908447266
GRANDE;2016-01-15;51488.0;22203.0;43.119998931884766
IGUACU;2016-01-15;10248.0;10081.0;98.37000274658203
JACUI;2016-01-15;3197.0;2863.0;89.55999755859375
JEQUITINHONHA;2016-01-15;3024.0;233.0;7.699999809265137
PARAGUACU;2016-01-15;304.0;104.0;34.18000030517578
PARAGUAI;2016-01-15;563.0;326.0;57.91999816894531
PARAIBA DO SUL;2016-01-15;7360.0;1791.0;24.329999923706055
PARANA;2016-01-15;6059.0;940.0;15.510000228881836
PARANAIBA;2016-01-15;78140.0;21978.0;28.1299991607666
PARANAPANEMA;2016-01-15;12317.0;11493.0;93.30999755859375
PARNAIBA;2016-01-15;264.0;32.0;12.119999885559082
SAO FRANCISCO;2016-01-15;52835.0;2774.0;5.25
TIETE;2016-01-15;7353.0;6341.0;86.2300033569336
TOCANTINS;2016-01-15;49646.0;6539.0;13.170000076293945
URUGUAI;2016-01-15;6009.0;5681.0;94.54000091552734
AMAZONAS;2016-01-16;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-16;385.0;377.0;97.87999725341797
DOCE;2016-01-16;13.0;10.0;79.51000213623047
GRANDE;2016-01-16;51488.0;22810.0;44.29999923706055
IGUACU;2016-01-16;10248.0;10082.0;98.37999725341797
JACUI;2016-01-16;3197.0;2877.0;90.0
JEQUITINHONHA;2016-01-16;3024.0;242.0;8.0
PARAGUACU;2016-01-16;304.0;105.0;34.5099983215332
PARAGUAI;2016-01-16;563.0;331.0;58.810001373291016
PARAIBA DO SUL;2016-01-16;7360.0;1928.0;26.190000534057617
PARANA;2016-01-16;6059.0;1408.0;23.239999771118164
PARANAIBA;2016-01-16;78140.0;22616.0;28.940000534057617
PARANAPANEMA;2016-01-16;12317.0;11600.0;94.18000030517578
PARNAIBA;2016-01-16;264.0;36.0;13.630000114440918
SAO FRANCISCO;2016-01-16;52835.0;2853.0;5.400000095367432
TIETE;2016-01-16;7353.0;6283.0;85.44000244140625
TOCANTINS;2016-01-16;49646.0;6686.0;13.470000267028809
URUGUAI;2016-01-16;6009.0;5624.0;93.58999633789062
AMAZONAS;2016-01-17;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-17;385.0;380.0;98.66000366210938
DOCE;2016-01-17;13.0;9.0;71.55999755859375
GRANDE;2016-01-17;51488.0;23542.0;45.720001220703125
IGUACU;2016-01-17;10248.0;10105.0;98.61000061035156
JACUI;2016-01-17;3197.0;2885.0;90.25
JEQUITINHONHA;2016-01-17;3024.0;261.0;8.630000114440918
PARAGUACU;2016-01-17;304.0;106.0;34.84000015258789
PARAGUAI;2016-01-17;563.0;336.0;59.70000076293945
PARAIBA DO SUL;2016-01-17;7360.0;2040.0;27.719999313354492
PARANA;2016-01-17;6059.0;1854.0;30.600000381469727
PARANAIBA;2016-01-17;78140.0;23335.0;29.860000610351562
PARANAPANEMA;2016-01-17;12317.0;11649.0;94.56999969482422
PARNAIBA;2016-01-17;264.0;40.0;15.149999618530273
SAO FRANCISCO;2016-01-17;52835.0;2955.0;5.590000152587891
TIETE;2016-01-17;7353.0;6218.0;84.55999755859375
TOCANTINS;2016-01-17;49646.0;6832.0;13.760000228881836
URUGUAI;2016-01-17;6009.0;5632.0;93.7300033569336
AMAZONAS;2016-01-18;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-18;385.0;380.0;98.66000366210938
DOCE;2016-01-18;13.0;12.0;95.41000366210938
GRANDE;2016-01-18;51488.0;24405.0;47.400001525878906
IGUACU;2016-01-18;10248.0;10122.0;98.7699966430664
JACUI;2016-01-18;3197.0;2874.0;89.9000015258789
JEQUITINHONHA;2016-01-18;3024.0;285.0;9.420000076293945
PARAGUACU;2016-01-18;304.0;107.0;35.16999816894531
PARAGUAI;2016-01-18;563.0;341.0;60.59000015258789
PARAIBA DO SUL;2016-01-18;7360.0;2083.0;28.299999237060547
PARANA;2016-01-18;6059.0;2204.0;36.369998931884766
PARANAIBA;2016-01-18;78140.0;24032.0;30.760000228881836
PARANAPANEMA;2016-01-18;12317.0;11665.0;94.69999694824219
PARNAIBA;2016-01-18;264.0;46.0;17.420000076293945
SAO FRANCISCO;2016-01-18;52835.0;3153.0;5.96999979019165
TIETE;2016-01-18;7353.0;6144.0;83.55000305175781
TOCANTINS;2016-01-18;49646.0;6970.0;14.039999961853027
URUGUAI;2016-01-18;6009.0;5580.0;92.86000061035156
AMAZONAS;2016-01-19;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-19;385.0;379.0;98.4000015258789
DOCE;2016-01-19;13.0;12.0;95.41000366210938
GRANDE;2016-01-19;51488.0;25314.0;49.15999984741211
IGUACU;2016-01-19;10248.0;10177.0;99.30999755859375
JACUI;2016-01-19;3197.0;2859.0;89.44000244140625
JEQUITINHONHA;2016-01-19;3024.0;315.0;10.420000076293945
PARAGUACU;2016-01-19;304.0;107.0;35.16999816894531
PARAGUAI;2016-01-19;563.0;347.0;61.65999984741211
PARAIBA DO SUL;2016-01-19;7360.0;2099.0;28.520000457763672
PARANA;2016-01-19;6059.0;2535.0;41.84000015258789
PARANAIBA;2016-01-19;78140.0;24734.0;31.649999618530273
PARANAPANEMA;2016-01-19;12317.0;11565.0;93.88999938964844
PARNAIBA;2016-01-19;264.0;50.0;18.940000534057617
SAO FRANCISCO;2016-01-19;52835.0;3423.0;6.480000019073486
TIETE;2016-01-19;7353.0;6012.0;81.76000213623047
TOCANTINS;2016-01-19;49646.0;7104.0;14.3100004196167
URUGUAI;2016-01-19;6009.0;5506.0;91.62999725341797
AMAZONAS;2016-01-20;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-20;385.0;377.0;97.87999725341797
DOCE;2016-01-20;13.0;12.0;95.41000366210938
GRANDE;2016-01-20;51488.0;26127.0;50.7400016784668
IGUACU;2016-01-20;10248.0;10210.0;99.62999725341797
JACUI;2016-01-20;3197.0;2853.0;89.25
JEQUITINHONHA;2016-01-20;3024.0;349.0;11.539999961853027
PARAGUACU;2016-01-20;304.0;107.0;35.16999816894531
PARAGUAI;2016-01-20;563.0;350.0;62.189998626708984
PARAIBA DO SUL;2016-01-20;7360.0;2107.0;28.6299991607666
PARANA;2016-01-20;6059.0;2741.0;45.2400016784668
PARANAIBA;2016-01-20;78140.0;25515.0;32.650001525878906
PARANAPANEMA;2016-01-20;12317.0;11405.0;92.58999633789062
PARNAIBA;2016-01-20;264.0;56.0;21.209999084472656
SAO FRANCISCO;2016-01-20;52835.0;3828.0;7.25
TIETE;2016-01-20;7353.0;5902.0;80.26000213623047
TOCANTINS;2016-01-20;49646.0;7328.0;14.760000228881836
URUGUAI;2016-01-20;6009.0;5428.0;90.33000183105469
AMAZONAS;2016-01-21;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-21;385.0;376.0;97.62000274658203
DOCE;2016-01-21;13.0;11.0;87.45999908447266
GRANDE;2016-01-21;51488.0;26867.0;52.18000030517578
IGUACU;2016-01-21;10248.0;10224.0;99.7699966430664
JACUI;2016-01-21;3197.0;2846.0;89.02999877929688
JEQUITINHONHA;2016-01-21;3024.0;424.0;14.020000457763672
PARAGUACU;2016-01-21;304.0;108.0;35.4900016784668
PARAGUAI;2016-01-21;563.0;355.0;63.08000183105469
PARAIBA DO SUL;2016-01-21;7360.0;2095.0;28.459999084472656
PARANA;2016-01-21;6059.0;2919.0;48.16999816894531
PARANAIBA;2016-01-21;78140.0;26227.0;33.560001373291016
PARANAPANEMA;2016-01-21;12317.0;11238.0;91.23999786376953
PARNAIBA;2016-01-21;264.0;64.0;24.239999771118164
SAO FRANCISCO;2016-01-21;52835.0;4277.0;8.100000381469727
TIETE;2016-01-21;7353.0;5858.0;79.66000366210938
TOCANTINS;2016-01-21;49646.0;7627.0;15.359999656677246
URUGUAI;2016-01-21;6009.0;5346.0;88.97000122070312
AMAZONAS;2016-01-22;1086.0;20.0;1.840000033378601
CAPIVARI;2016-01-22;385.0;374.0;97.11000061035156
DOCE;2016-01-22;13.0;11.0;87.45999908447266
GRANDE;2016-01-22;51488.0;27464.0;53.34000015258789
IGUACU;2016-01-22;10248.0;10227.0;99.80000305175781
JACUI;2016-01-22;3197.0;2836.0;88.72000122070312
JEQUITINHONHA;2016-01-22;3024.0;504.0;16.670000076293945
PARAGUACU;2016-01-22;304.0;123.0;40.41999816894531
PARAGUAI;2016-01-22;563.0;358.0;63.61000061035156
PARAIBA DO SUL;2016-01-22;7360.0;2083.0;28.299999237060547
PARANA;2016-01-22;6059.0;3063.0;50.54999923706055
PARANAIBA;2016-01-22;78140.0;26841.0;34.349998474121094
PARANAPANEMA;2016-01-22;12317.0;11097.0;90.08999633789062
PARNAIBA;2016-01-22;264.0;72.0;27.270000457763672
SAO FRANCISCO;2016-01-22;52835.0;4780.0;9.050000190734863
TIETE;2016-01-22;7353.0;5791.0;78.75
TOCANTINS;2016-01-22;49646.0;7959.0;16.030000686645508
URUGUAI;2016-01-22;6009.0;5272.0;87.73999786376953
AMAZONAS;2016-01-23;1086.0;19.0;1.75
CAPIVARI;2016-01-23;385.0;373.0;96.8499984741211
DOCE;2016-01-23;13.0;12.0;95.41000366210938
GRANDE;2016-01-23;51488.0;28007.0;54.400001525878906
IGUACU;2016-01-23;10248.0;10207.0;99.5999984741211
JACUI;2016-01-23;3197.0;2830.0;88.52999877929688
JEQUITINHONHA;2016-01-23;3024.0;584.0;19.309999465942383
PARAGUACU;2016-01-23;304.0;137.0;45.029998779296875
PARAGUAI;2016-01-23;563.0;359.0;63.790000915527344
PARAIBA DO SUL;2016-01-23;7360.0;2081.0;28.270000457763672
PARANA;2016-01-23;6059.0;3223.0;53.189998626708984
PARANAIBA;2016-01-23;78140.0;27325.0;34.970001220703125
PARANAPANEMA;2016-01-23;12317.0;10955.0;88.94000244140625
PARNAIBA;2016-01-23;264.0;81.0;30.68000030517578
SAO FRANCISCO;2016-01-23;52835.0;5443.0;10.300000190734863
TIETE;2016-01-23;7353.0;5754.0;78.25
TOCANTINS;2016-01-23;49646.0;8328.0;16.770000457763672
URUGUAI;2016-01-23;6009.0;5230.0;87.04000091552734
AMAZONAS;2016-01-24;1086.0;18.0;1.659999966621399
CAPIVARI;2016-01-24;385.0;377.0;97.87999725341797
DOCE;2016-01-24;13.0;12.0;95.41000366210938
GRANDE;2016-01-24;51488.0;28470.0;55.290000915527344
IGUACU;2016-01-24;10248.0;10191.0;99.44000244140625
JACUI;2016-01-24;3197.0;2829.0;88.5
JEQUITINHONHA;2016-01-24;3024.0;646.0;21.360000610351562
PARAGUACU;2016-01-24;304.0;137.0;45.029998779296875
PARAGUAI;2016-01-24;563.0;359.0;63.790000915527344
PARAIBA DO SUL;2016-01-24;7360.0;2071.0;28.139999389648438
PARANA;2016-01-24;6059.0;3364.0;55.52000045776367
PARANAIBA;2016-01-24;78140.0;27764.0;35.529998779296875
PARANAPANEMA;2016-01-24;12317.0;10859.0;88.16000366210938
PARNAIBA;2016-01-24;264.0;91.0;34.459999084472656
SAO FRANCISCO;2016-01-24;52835.0;5947.0;11.260000228881836
TIETE;2016-01-24;7353.0;5727.0;77.87999725341797
TOCANTINS;2016-01-24;49646.0;8573.0;17.270000457763672
URUGUAI;2016-01-24;6009.0;5244.0;87.2699966430664
AMAZONAS;2016-01-25;1086.0;18.0;1.659999966621399
CAPIVARI;2016-01-25;385.0;376.0;97.62000274658203
DOCE;2016-01-25;13.0;11.0;87.45999908447266
GRANDE;2016-01-25;51488.0;28831.0;56.0
IGUACU;2016-01-25;10248.0;10195.0;99.4800033569336
