nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
JACUI;2019-01-07;3123.087890625;2838.52197265625;90.88829803466797
JEQUITINHONHA;2019-01-07;2988.30810546875;931.2550048828125;31.163299560546875
PARAGUACU;2019-01-07;328.6090087890625;302.70001220703125;92.1156005859375
PARAGUAI;2019-01-07;558.31298828125;319.5870056152344;57.24150085449219
PARAIBA DO SUL;2019-01-07;7416.576171875;2775.594970703125;37.424198150634766
PARANA;2019-01-07;3680.138916015625;2046.3590087890625;55.605499267578125
PARANAIBA;2019-01-07;78214.4453125;22385.396484375;28.620500564575195
PARANAPANEMA;2019-01-07;12093.1416015625;3027.556884765625;25.03529930114746
PARNAIBA;2019-01-07;264.1130065917969;69.30500030517578;26.240699768066406
SAO FRANCISCO;2019-01-07;52645.015625;21594.73046875;41.019500732421875
TIETE;2019-01-07;9653.49609375;5710.83203125;59.158199310302734
TOCANTINS;2019-01-07;49268.9609375;8086.86279296875;16.413700103759766
URUGUAI;2019-01-07;5947.81494140625;3297.923095703125;55.447601318359375
AMAZONAS;2019-01-08;1120.344970703125;556.7260131835938;49.69240188598633
CAPIVARI;2019-01-08;376.5270080566406;152.81199645996094;40.584598541259766
DOCE;2019-01-08;12.763999938964844;9.116999626159668;71.42749786376953
GRANDE;2019-01-08;51474.6015625;15180.8486328125;29.491899490356445
IGUACU;2019-01-08;9708.6015625;4446.06005859375;45.795101165771484
JACUI;2019-01-08;3123.087890625;2840.64111328125;90.9561996459961
JEQUITINHONHA;2019-01-08;2988.30810546875;932.7150268554688;31.212099075317383
PARAGUACU;2019-01-08;328.6090087890625;302.2250061035156;91.97100067138672
PARAGUAI;2019-01-08;558.31298828125;320.4949951171875;57.40420150756836
PARAIBA DO SUL;2019-01-08;7416.576171875;2784.01708984375;37.53779983520508
PARANA;2019-01-08;3680.138916015625;2046.3590087890625;55.605499267578125
PARANAIBA;2019-01-08;78214.4453125;22395.974609375;28.63409996032715
PARANAPANEMA;2019-01-08;12093.1416015625;3036.964111328125;25.113100051879883
PARNAIBA;2019-01-08;264.1130065917969;70.12300109863281;26.550399780273438
SAO FRANCISCO;2019-01-08;52645.015625;21625.5859375;41.07809829711914
TIETE;2019-01-08;9653.49609375;5693.14404296875;58.97489929199219
TOCANTINS;2019-01-08;49268.9609375;8059.31103515625;16.357799530029297
URUGUAI;2019-01-08;5947.81494140625;3215.444091796875;54.0609016418457
AMAZONAS;2019-01-09;1120.344970703125;567.9310302734375;50.692501068115234
CAPIVARI;2019-01-09;376.5270080566406;151.23199462890625;40.165000915527344
DOCE;2019-01-09;12.763999938964844;9.548999786376953;74.81199645996094
GRANDE;2019-01-09;51474.6015625;15273.845703125;29.67259979248047
IGUACU;2019-01-09;9708.6015625;4388.7509765625;45.20479965209961
JACUI;2019-01-09;3123.087890625;2844.27490234375;91.07250213623047
JEQUITINHONHA;2019-01-09;2988.30810546875;933.2990112304688;31.231700897216797
PARAGUACU;2019-01-09;328.6090087890625;302.70001220703125;92.1156005859375
PARAGUAI;2019-01-09;558.31298828125;320.89300537109375;57.47549819946289
PARAIBA DO SUL;2019-01-09;7416.576171875;2791.800048828125;37.6427001953125
PARANA;2019-01-09;3680.138916015625;2068.845947265625;56.21649932861328
PARANAIBA;2019-01-09;78214.4453125;22389.837890625;28.62619972229004
PARANAPANEMA;2019-01-09;12093.1416015625;3043.177978515625;25.164499282836914
PARNAIBA;2019-01-09;264.1130065917969;70.91600036621094;26.85059928894043
SAO FRANCISCO;2019-01-09;52645.015625;21652.431640625;41.12910079956055
TIETE;2019-01-09;9653.49609375;5688.23876953125;58.92409896850586
TOCANTINS;2019-01-09;49268.9609375;8011.830078125;16.26140022277832
URUGUAI;2019-01-09;5947.81494140625;3142.31494140625;52.83140182495117
AMAZONAS;2019-01-10;1120.344970703125;580.18798828125;51.7864990234375
CAPIVARI;2019-01-10;376.5270080566406;149.80299377441406;39.785499572753906
DOCE;2019-01-10;12.763999938964844;12.17199993133545;95.36199951171875
GRANDE;2019-01-10;51474.6015625;15389.3505859375;29.89699935913086
IGUACU;2019-01-10;9708.6015625;4310.02783203125;44.39390182495117
JACUI;2019-01-10;3123.087890625;2839.118896484375;90.90740203857422
JEQUITINHONHA;2019-01-10;2988.30810546875;933.8839721679688;31.251300811767578
PARAGUACU;2019-01-10;328.6090087890625;302.2250061035156;91.97100067138672
PARAGUAI;2019-01-10;558.31298828125;321.2900085449219;57.546600341796875
PARAIBA DO SUL;2019-01-10;7416.576171875;2794.7451171875;37.68239974975586
PARANA;2019-01-10;3680.138916015625;2061.472900390625;56.01620101928711
PARANAIBA;2019-01-10;78214.4453125;22394.84765625;28.632600784301758
PARANAPANEMA;2019-01-10;12093.1416015625;3040.10791015625;25.13909912109375
PARNAIBA;2019-01-10;264.1130065917969;71.32599639892578;27.00589942932129
SAO FRANCISCO;2019-01-10;52645.015625;21723.365234375;41.26390075683594
TIETE;2019-01-10;9653.49609375;5694.2998046875;58.986900329589844
TOCANTINS;2019-01-10;49268.9609375;7972.56787109375;16.181699752807617
URUGUAI;2019-01-10;5947.81494140625;3073.735107421875;51.67839813232422
AMAZONAS;2019-01-11;1120.344970703125;588.0549926757812;52.48870086669922
CAPIVARI;2019-01-11;376.5270080566406;148.93800354003906;39.55569839477539
DOCE;2019-01-11;12.763999938964844;11.881999969482422;93.08989715576172
GRANDE;2019-01-11;51474.6015625;15427.4912109375;29.971099853515625
IGUACU;2019-01-11;9708.6015625;4245.05810546875;43.724700927734375
JACUI;2019-01-11;3123.087890625;2840.4169921875;90.9489974975586
JEQUITINHONHA;2019-01-11;2988.30810546875;928.0430297851562;31.05579948425293
PARAGUACU;2019-01-11;328.6090087890625;301.7829895019531;91.83650207519531
PARAGUAI;2019-01-11;558.31298828125;321.5740051269531;57.5974006652832
PARAIBA DO SUL;2019-01-11;7416.576171875;2793.134033203125;37.660701751708984
PARANA;2019-01-11;3680.138916015625;2038.987060546875;55.40520095825195
PARANAIBA;2019-01-11;78214.4453125;22364.7265625;28.594100952148438
PARANAPANEMA;2019-01-11;12093.1416015625;3014.298095703125;24.92569923400879
PARNAIBA;2019-01-11;264.1130065917969;71.70999908447266;27.15130043029785
SAO FRANCISCO;2019-01-11;52645.015625;21779.78125;41.37099838256836
TIETE;2019-01-11;9653.49609375;5716.19482421875;59.21369934082031
TOCANTINS;2019-01-11;49268.9609375;7965.7158203125;16.167800903320312
URUGUAI;2019-01-11;5947.81494140625;3012.44189453125;50.64789962768555
AMAZONAS;2019-01-12;1120.344970703125;595.5590209960938;53.15850067138672
CAPIVARI;2019-01-12;376.5270080566406;149.12600708007812;39.6057014465332
DOCE;2019-01-12;12.763999938964844;11.586000442504883;90.7708969116211
GRANDE;2019-01-12;51474.6015625;15545.9501953125;30.201200485229492
IGUACU;2019-01-12;9708.6015625;4214.630859375;43.41130065917969
JACUI;2019-01-12;3123.087890625;2844.450927734375;91.07820129394531
JEQUITINHONHA;2019-01-12;2988.30810546875;928.0430297851562;31.05579948425293
PARAGUACU;2019-01-12;328.6090087890625;299.9840087890625;91.28900146484375
PARAGUAI;2019-01-12;558.31298828125;321.97198486328125;57.668701171875
PARAIBA DO SUL;2019-01-12;7416.576171875;2791.455078125;37.638099670410156
PARANA;2019-01-12;3680.138916015625;2001.39501953125;54.38370132446289
PARANAIBA;2019-01-12;78214.4453125;22441.912109375;28.692800521850586
PARANAPANEMA;2019-01-12;12093.1416015625;2989.282958984375;24.718799591064453
PARNAIBA;2019-01-12;264.1130065917969;71.70999908447266;27.15130043029785
SAO FRANCISCO;2019-01-12;52645.015625;21827.162109375;41.46099853515625
TIETE;2019-01-12;9653.49609375;5731.55810546875;59.37289810180664
TOCANTINS;2019-01-12;49268.9609375;7988.69580078125;16.214500427246094
URUGUAI;2019-01-12;5947.81494140625;2990.200927734375;50.27389907836914
AMAZONAS;2019-01-13;1120.344970703125;606.47998046875;54.13330078125
CAPIVARI;2019-01-13;376.5270080566406;151.75900268554688;40.304901123046875
DOCE;2019-01-13;12.763999938964844;11.673999786376953;91.46040344238281
GRANDE;2019-01-13;51474.6015625;15503.2734375;30.11829948425293
IGUACU;2019-01-13;9708.6015625;4212.34716796875;43.38779830932617
JACUI;2019-01-13;3123.087890625;2850.0;91.25579833984375
JEQUITINHONHA;2019-01-13;2988.30810546875;928.0430297851562;31.05579948425293
PARAGUACU;2019-01-13;328.6090087890625;299.10198974609375;91.02059936523438
PARAGUAI;2019-01-13;558.31298828125;322.4830017089844;57.76029968261719
PARAIBA DO SUL;2019-01-13;7416.576171875;2789.0390625;37.605499267578125
PARANA;2019-01-13;3680.138916015625;1971.550048828125;53.57270050048828
PARANAIBA;2019-01-13;78214.4453125;22477.763671875;28.73859977722168
PARANAPANEMA;2019-01-13;12093.1416015625;2958.800048828125;24.466800689697266
PARNAIBA;2019-01-13;264.1130065917969;71.70999908447266;27.15130043029785
SAO FRANCISCO;2019-01-13;52645.015625;21846.267578125;41.49729919433594
TIETE;2019-01-13;9653.49609375;5756.9072265625;59.635501861572266
TOCANTINS;2019-01-13;49268.9609375;8028.02685546875;16.294300079345703
URUGUAI;2019-01-13;5947.81494140625;3016.051025390625;50.70859909057617
AMAZONAS;2019-01-14;1120.344970703125;608.5180053710938;54.31520080566406
CAPIVARI;2019-01-14;376.5270080566406;150.47999572753906;39.965301513671875
DOCE;2019-01-14;12.763999938964844;11.4399995803833;89.6270980834961
GRANDE;2019-01-14;51474.6015625;15397.5517578125;29.912900924682617
IGUACU;2019-01-14;9708.6015625;4134.19384765625;42.582801818847656
JACUI;2019-01-14;3123.087890625;2854.714111328125;91.40679931640625
JEQUITINHONHA;2019-01-14;2988.30810546875;927.1669921875;31.026500701904297
PARAGUACU;2019-01-14;328.6090087890625;297.7449951171875;90.60769653320312
PARAGUAI;2019-01-14;558.31298828125;322.8810119628906;57.83150100708008
PARAIBA DO SUL;2019-01-14;7416.576171875;2785.166015625;37.55329895019531
PARANA;2019-01-14;3680.138916015625;1949.0770263671875;52.96200180053711
PARANAIBA;2019-01-14;78214.4453125;22355.62890625;28.582500457763672
PARANAPANEMA;2019-01-14;12093.1416015625;2929.31494140625;24.222900390625
PARNAIBA;2019-01-14;264.1130065917969;72.11900329589844;27.306100845336914
SAO FRANCISCO;2019-01-14;52645.015625;21899.318359375;41.59809875488281
TIETE;2019-01-14;9653.49609375;5714.90087890625;59.20029830932617
TOCANTINS;2019-01-14;49268.9609375;8047.44384765625;16.33370018005371
URUGUAI;2019-01-14;5947.81494140625;2963.60693359375;49.82680130004883
AMAZONAS;2019-01-15;1120.344970703125;604.3740234375;53.9453010559082
CAPIVARI;2019-01-15;376.5270080566406;150.66799926757812;40.015201568603516
DOCE;2019-01-15;12.763999938964844;11.428000450134277;89.53309631347656
GRANDE;2019-01-15;51474.6015625;15285.236328125;29.694700241088867
IGUACU;2019-01-15;9708.6015625;4078.135009765625;42.005401611328125
JACUI;2019-01-15;3123.087890625;2853.373046875;91.36380004882812
JEQUITINHONHA;2019-01-15;2988.30810546875;921.9119873046875;30.85059928894043
PARAGUACU;2019-01-15;328.6090087890625;296.4219970703125;90.2051010131836
PARAGUAI;2019-01-15;558.31298828125;323.56298828125;57.95370101928711
PARAIBA DO SUL;2019-01-15;7416.576171875;2783.635009765625;37.53260040283203
PARANA;2019-01-15;3680.138916015625;1919.241943359375;52.15129852294922
PARANAIBA;2019-01-15;78214.4453125;22265.376953125;28.467100143432617
PARANAPANEMA;2019-01-15;12093.1416015625;2882.577880859375;23.83650016784668
PARNAIBA;2019-01-15;264.1130065917969;72.91300201416016;27.606700897216797
SAO FRANCISCO;2019-01-15;52645.015625;21951.599609375;41.6973991394043
TIETE;2019-01-15;9653.49609375;5669.1591796875;58.72650146484375
TOCANTINS;2019-01-15;49268.9609375;8090.43408203125;16.42099952697754
URUGUAI;2019-01-15;5947.81494140625;2902.287109375;48.7958984375
AMAZONAS;2019-01-16;1120.344970703125;602.6939697265625;53.7953987121582
CAPIVARI;2019-01-16;376.5270080566406;150.47999572753906;39.965301513671875
DOCE;2019-01-16;12.763999938964844;11.734000205993652;91.9303970336914
GRANDE;2019-01-16;51474.6015625;15214.90234375;29.5580997467041
IGUACU;2019-01-16;9708.6015625;4013.263916015625;41.33720016479492
JACUI;2019-01-16;3123.087890625;2854.669921875;91.40540313720703
JEQUITINHONHA;2019-01-16;2988.30810546875;916.6589965820312;30.67490005493164
PARAGUACU;2019-01-16;328.6090087890625;295.5069885253906;89.92659759521484
PARAGUAI;2019-01-16;558.31298828125;323.56298828125;57.95370101928711
PARAIBA DO SUL;2019-01-16;7416.576171875;2785.9599609375;37.56399917602539
PARANA;2019-01-16;3680.138916015625;1911.876953125;51.95119857788086
PARANAIBA;2019-01-16;78214.4453125;22168.759765625;28.343599319458008
PARANAPANEMA;2019-01-16;12093.1416015625;2823.660888671875;23.349300384521484
PARNAIBA;2019-01-16;264.1130065917969;73.322998046875;27.761999130249023
SAO FRANCISCO;2019-01-16;52645.015625;22119.615234375;42.01649856567383
TIETE;2019-01-16;9653.49609375;5598.40380859375;57.993499755859375
TOCANTINS;2019-01-16;49268.9609375;8111.5810546875;16.463899612426758
URUGUAI;2019-01-16;5947.81494140625;2866.506103515625;48.19430160522461
AMAZONAS;2019-01-17;1120.344970703125;601.9660034179688;53.73040008544922
CAPIVARI;2019-01-17;376.5270080566406;149.61500549316406;39.73550033569336
DOCE;2019-01-17;12.763999938964844;12.027999877929688;94.23380279541016
GRANDE;2019-01-17;51474.6015625;15107.8662109375;29.350099563598633
IGUACU;2019-01-17;9708.6015625;3936.544921875;40.547000885009766
JACUI;2019-01-17;3123.087890625;2861.0419921875;91.6093978881836
JEQUITINHONHA;2019-01-17;2988.30810546875;916.0750122070312;30.65530014038086
PARAGUACU;2019-01-17;328.6090087890625;295.5069885253906;89.92659759521484
PARAGUAI;2019-01-17;558.31298828125;322.8810119628906;57.83150100708008
PARAIBA DO SUL;2019-01-17;7416.576171875;2790.60302734375;37.6265983581543
PARANA;2019-01-17;3680.138916015625;1926.97705078125;52.36149978637695
PARANAIBA;2019-01-17;78214.4453125;22087.68359375;28.239900588989258
PARANAPANEMA;2019-01-17;12093.1416015625;2771.614013671875;22.918899536132812
PARNAIBA;2019-01-17;264.1130065917969;74.11799621582031;28.062999725341797
SAO FRANCISCO;2019-01-17;52645.015625;22238.392578125;42.2421989440918
TIETE;2019-01-17;9653.49609375;5545.328125;57.44369888305664
TOCANTINS;2019-01-17;49268.9609375;8121.5390625;16.484100341796875
URUGUAI;2019-01-17;5947.81494140625;2838.721923828125;47.72710037231445
AMAZONAS;2019-01-18;1120.344970703125;604.8699951171875;53.989601135253906
CAPIVARI;2019-01-18;376.5270080566406;150.3300018310547;39.92539978027344
DOCE;2019-01-18;12.763999938964844;11.734000205993652;91.9303970336914
GRANDE;2019-01-18;51474.6015625;15065.0048828125;29.26689910888672
IGUACU;2019-01-18;9708.6015625;3870.181884765625;39.863399505615234
JACUI;2019-01-18;3123.087890625;2868.916015625;91.86150360107422
JEQUITINHONHA;2019-01-18;2988.30810546875;910.823974609375;30.47960090637207
PARAGUACU;2019-01-18;328.6090087890625;294.625;89.658203125
PARAGUAI;2019-01-18;558.31298828125;322.1990051269531;57.70940017700195
PARAIBA DO SUL;2019-01-18;7416.576171875;2797.27587890625;37.71649932861328
PARANA;2019-01-18;3680.138916015625;1934.343017578125;52.56169891357422
PARANAIBA;2019-01-18;78214.4453125;22056.37890625;28.199899673461914
PARANAPANEMA;2019-01-18;12093.1416015625;2724.717041015625;22.531099319458008
PARNAIBA;2019-01-18;264.1130065917969;74.93800354003906;28.37350082397461
SAO FRANCISCO;2019-01-18;52645.015625;22338.712890625;42.432701110839844
TIETE;2019-01-18;9653.49609375;5525.09814453125;57.23419952392578
TOCANTINS;2019-01-18;49268.9609375;8156.90380859375;16.55590057373047
URUGUAI;2019-01-18;5947.81494140625;2816.33203125;47.35070037841797
AMAZONAS;2019-01-19;1120.344970703125;610.052001953125;54.45220184326172
CAPIVARI;2019-01-19;376.5270080566406;155.86000061035156;41.394100189208984
DOCE;2019-01-19;12.763999938964844;11.734000205993652;91.9303970336914
GRANDE;2019-01-19;51474.6015625;14867.9306640625;28.884000778198242
IGUACU;2019-01-19;9708.6015625;3853.68896484375;39.693599700927734
JACUI;2019-01-19;3123.087890625;2854.669921875;91.40540313720703
JEQUITINHONHA;2019-01-19;2988.30810546875;904.7000122070312;30.274700164794922
PARAGUACU;2019-01-19;328.6090087890625;293.7439880371094;89.39009857177734
PARAGUAI;2019-01-19;558.31298828125;322.1990051269531;57.70940017700195
PARAIBA DO SUL;2019-01-19;7416.576171875;2811.612060546875;37.9098014831543
PARANA;2019-01-19;3680.138916015625;1949.0770263671875;52.96200180053711
PARANAIBA;2019-01-19;78214.4453125;21955.703125;28.071199417114258
PARANAPANEMA;2019-01-19;12093.1416015625;2678.757080078125;22.150999069213867
PARNAIBA;2019-01-19;264.1130065917969;75.73400115966797;28.674800872802734
SAO FRANCISCO;2019-01-19;52645.015625;22414.490234375;42.576698303222656
TIETE;2019-01-19;9653.49609375;5511.76806640625;57.096099853515625
TOCANTINS;2019-01-19;49268.9609375;8218.24609375;16.680400848388672
URUGUAI;2019-01-19;5947.81494140625;2905.916015625;48.85689926147461
AMAZONAS;2019-01-20;1120.344970703125;614.85498046875;54.88090133666992
CAPIVARI;2019-01-20;376.5270080566406;163.1230010986328;43.32310104370117
DOCE;2019-01-20;12.763999938964844;11.734000205993652;91.9303970336914
GRANDE;2019-01-20;51474.6015625;14796.720703125;28.74570083618164
IGUACU;2019-01-20;9708.6015625;3905.93896484375;40.2317008972168
JACUI;2019-01-20;3123.087890625;2850.053955078125;91.25759887695312
JEQUITINHONHA;2019-01-20;2988.30810546875;903.5339965820312;30.235599517822266
PARAGUACU;2019-01-20;328.6090087890625;293.2690124511719;89.24559783935547
PARAGUAI;2019-01-20;558.31298828125;322.1990051269531;57.70940017700195
PARAIBA DO SUL;2019-01-20;7416.576171875;2827.985107421875;38.13059997558594
PARANA;2019-01-20;3680.138916015625;2046.3590087890625;55.605499267578125
PARANAIBA;2019-01-20;78214.4453125;21910.359375;28.013200759887695
PARANAPANEMA;2019-01-20;12093.1416015625;2655.882080078125;21.96190071105957
PARNAIBA;2019-01-20;264.1130065917969;76.55500030517578;28.985700607299805
SAO FRANCISCO;2019-01-20;52645.015625;22484.697265625;42.709999084472656
TIETE;2019-01-20;9653.49609375;5551.3349609375;57.50600051879883
TOCANTINS;2019-01-20;49268.9609375;8288.8798828125;16.823699951171875
URUGUAI;2019-01-20;5947.81494140625;2997.322021484375;50.393699645996094
AMAZONAS;2019-01-21;1120.344970703125;614.5679931640625;54.855201721191406
CAPIVARI;2019-01-21;376.5270080566406;167.67999267578125;44.53329849243164
DOCE;2019-01-21;12.763999938964844;11.734000205993652;91.9303970336914
GRANDE;2019-01-21;51474.6015625;14692.3896484375;28.542999267578125
IGUACU;2019-01-21;9708.6015625;3868.60693359375;39.847198486328125
JACUI;2019-01-21;3123.087890625;2851.555908203125;91.30570220947266
JEQUITINHONHA;2019-01-21;2988.30810546875;897.9949951171875;30.05030059814453
