nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
JACUI;2013-01-07;3197.0;2491.0;77.91999816894531
JEQUITINHONHA;2013-01-07;3024.0;1379.0;45.599998474121094
PARAGUACU;2013-01-07;304.0;57.0;18.729999542236328
PARAGUAI;2013-01-07;563.0;224.0;39.79999923706055
PARAIBA DO SUL;2013-01-07;7360.0;3293.0;44.7400016784668
PARANA;2013-01-07;6059.0;3067.0;50.619998931884766
PARANAIBA;2013-01-07;75422.0;17846.0;23.65999984741211
PARANAPANEMA;2013-01-07;12317.0;3926.0;31.8700008392334
PARNAIBA;2013-01-07;264.0;160.0;60.599998474121094
SAO FRANCISCO;2013-01-07;52835.0;15877.0;30.049999237060547
TIETE;2013-01-07;7353.0;4496.0;61.13999938964844
TOCANTINS;2013-01-07;49646.0;18600.0;37.459999084472656
URUGUAI;2013-01-07;5905.0;2717.0;46.0099983215332
AMAZONAS;2013-01-08;312.0;44.0;14.079999923706055
CAPIVARI;2013-01-08;385.0;196.0;50.88999938964844
DOCE;2013-01-08;13.0;9.0;71.55999755859375
GRANDE;2013-01-08;51488.0;9971.0;19.3700008392334
IGUACU;2013-01-08;10248.0;3000.0;29.270000457763672
JACUI;2013-01-08;3197.0;2509.0;78.48999786376953
JEQUITINHONHA;2013-01-08;3024.0;1378.0;45.56999969482422
PARAGUACU;2013-01-08;304.0;57.0;18.729999542236328
PARAGUAI;2013-01-08;563.0;224.0;39.79999923706055
PARAIBA DO SUL;2013-01-08;7360.0;3317.0;45.06999969482422
PARANA;2013-01-08;6059.0;3125.0;51.56999969482422
PARANAIBA;2013-01-08;75422.0;17632.0;23.3799991607666
PARANAPANEMA;2013-01-08;12317.0;3961.0;32.15999984741211
PARNAIBA;2013-01-08;264.0;161.0;60.970001220703125
SAO FRANCISCO;2013-01-08;52835.0;15639.0;29.600000381469727
TIETE;2013-01-08;7353.0;4466.0;60.72999954223633
TOCANTINS;2013-01-08;49646.0;18509.0;37.279998779296875
URUGUAI;2013-01-08;5905.0;2838.0;48.060001373291016
AMAZONAS;2013-01-09;312.0;46.0;14.720000267028809
CAPIVARI;2013-01-09;385.0;196.0;50.88999938964844
DOCE;2013-01-09;13.0;9.0;71.55999755859375
GRANDE;2013-01-09;51488.0;10025.0;19.469999313354492
IGUACU;2013-01-09;10248.0;3243.0;31.649999618530273
JACUI;2013-01-09;3197.0;2541.0;79.48999786376953
JEQUITINHONHA;2013-01-09;3024.0;1376.0;45.5
PARAGUACU;2013-01-09;304.0;57.0;18.729999542236328
PARAGUAI;2013-01-09;563.0;224.0;39.79999923706055
PARAIBA DO SUL;2013-01-09;7360.0;3360.0;45.650001525878906
PARANA;2013-01-09;6059.0;3129.0;51.63999938964844
PARANAIBA;2013-01-09;75422.0;17471.0;23.15999984741211
PARANAPANEMA;2013-01-09;12317.0;4008.0;32.540000915527344
PARNAIBA;2013-01-09;264.0;162.0;61.349998474121094
SAO FRANCISCO;2013-01-09;52835.0;15477.0;29.290000915527344
TIETE;2013-01-09;7353.0;4479.0;60.90999984741211
TOCANTINS;2013-01-09;49646.0;18477.0;37.220001220703125
URUGUAI;2013-01-09;5905.0;2945.0;49.869998931884766
AMAZONAS;2013-01-10;312.0;48.0;15.359999656677246
CAPIVARI;2013-01-10;385.0;197.0;51.150001525878906
DOCE;2013-01-10;13.0;9.0;71.55999755859375
GRANDE;2013-01-10;51488.0;10188.0;19.790000915527344
IGUACU;2013-01-10;10248.0;3407.0;33.25
JACUI;2013-01-10;3197.0;2554.0;79.88999938964844
JEQUITINHONHA;2013-01-10;3024.0;1375.0;45.470001220703125
PARAGUACU;2013-01-10;304.0;57.0;18.729999542236328
PARAGUAI;2013-01-10;563.0;224.0;39.79999923706055
PARAIBA DO SUL;2013-01-10;7360.0;3466.0;47.09000015258789
PARANA;2013-01-10;6059.0;3231.0;53.31999969482422
PARANAIBA;2013-01-10;75422.0;17466.0;23.15999984741211
PARANAPANEMA;2013-01-10;12317.0;4037.0;32.77000045776367
PARNAIBA;2013-01-10;264.0;164.0;62.11000061035156
SAO FRANCISCO;2013-01-10;52835.0;15346.0;29.049999237060547
TIETE;2013-01-10;7353.0;4474.0;60.84000015258789
TOCANTINS;2013-01-10;49646.0;18509.0;37.279998779296875
URUGUAI;2013-01-10;5905.0;3008.0;50.939998626708984
AMAZONAS;2013-01-11;312.0;50.0;16.0
CAPIVARI;2013-01-11;385.0;197.0;51.150001525878906
DOCE;2013-01-11;13.0;9.0;71.55999755859375
GRANDE;2013-01-11;51488.0;10446.0;20.290000915527344
IGUACU;2013-01-11;10248.0;3502.0;34.16999816894531
JACUI;2013-01-11;3197.0;2568.0;80.33000183105469
JEQUITINHONHA;2013-01-11;3024.0;1375.0;45.470001220703125
PARAGUACU;2013-01-11;304.0;56.0;18.399999618530273
PARAGUAI;2013-01-11;563.0;225.0;39.97999954223633
PARAIBA DO SUL;2013-01-11;7360.0;3594.0;48.83000183105469
PARANA;2013-01-11;6059.0;3301.0;54.47999954223633
PARANAIBA;2013-01-11;75422.0;17531.0;23.239999771118164
PARANAPANEMA;2013-01-11;12317.0;4058.0;32.95000076293945
PARNAIBA;2013-01-11;264.0;165.0;62.4900016784668
SAO FRANCISCO;2013-01-11;52835.0;15287.0;28.93000030517578
TIETE;2013-01-11;7353.0;4475.0;60.86000061035156
TOCANTINS;2013-01-11;49646.0;18577.0;37.41999816894531
URUGUAI;2013-01-11;5905.0;3056.0;51.75
AMAZONAS;2013-01-12;312.0;56.0;17.920000076293945
CAPIVARI;2013-01-12;385.0;199.0;51.66999816894531
DOCE;2013-01-12;13.0;9.0;71.55999755859375
GRANDE;2013-01-12;51488.0;10865.0;21.100000381469727
IGUACU;2013-01-12;10248.0;3616.0;35.290000915527344
JACUI;2013-01-12;3197.0;2589.0;80.98999786376953
JEQUITINHONHA;2013-01-12;3024.0;1375.0;45.470001220703125
PARAGUACU;2013-01-12;304.0;56.0;18.399999618530273
PARAGUAI;2013-01-12;563.0;226.0;40.15999984741211
PARAIBA DO SUL;2013-01-12;7360.0;3666.0;49.810001373291016
PARANA;2013-01-12;6059.0;3398.0;56.08000183105469
PARANAIBA;2013-01-12;75422.0;17710.0;23.479999542236328
PARANAPANEMA;2013-01-12;12317.0;4088.0;33.189998626708984
PARNAIBA;2013-01-12;264.0;166.0;62.869998931884766
SAO FRANCISCO;2013-01-12;52835.0;15306.0;28.969999313354492
TIETE;2013-01-12;7353.0;4498.0;61.16999816894531
TOCANTINS;2013-01-12;49646.0;18703.0;37.66999816894531
URUGUAI;2013-01-12;5905.0;3105.0;52.58000183105469
AMAZONAS;2013-01-13;312.0;64.0;20.479999542236328
CAPIVARI;2013-01-13;385.0;200.0;51.93000030517578
DOCE;2013-01-13;13.0;9.0;71.55999755859375
GRANDE;2013-01-13;51488.0;11464.0;22.270000457763672
IGUACU;2013-01-13;10248.0;3719.0;36.290000915527344
JACUI;2013-01-13;3197.0;2608.0;81.58000183105469
JEQUITINHONHA;2013-01-13;3024.0;1376.0;45.5
PARAGUACU;2013-01-13;304.0;56.0;18.399999618530273
PARAGUAI;2013-01-13;563.0;227.0;40.33000183105469
PARAIBA DO SUL;2013-01-13;7360.0;3710.0;50.400001525878906
PARANA;2013-01-13;6059.0;3412.0;56.310001373291016
PARANAIBA;2013-01-13;75422.0;17874.0;23.700000762939453
PARANAPANEMA;2013-01-13;12317.0;4131.0;33.540000915527344
PARNAIBA;2013-01-13;264.0;166.0;62.869998931884766
SAO FRANCISCO;2013-01-13;52835.0;15340.0;29.030000686645508
TIETE;2013-01-13;7353.0;4619.0;62.810001373291016
TOCANTINS;2013-01-13;49646.0;18864.0;38.0
URUGUAI;2013-01-13;5905.0;3144.0;53.2400016784668
AMAZONAS;2013-01-14;312.0;74.0;23.690000534057617
CAPIVARI;2013-01-14;385.0;201.0;52.189998626708984
DOCE;2013-01-14;13.0;9.0;71.55999755859375
GRANDE;2013-01-14;51488.0;12057.0;23.420000076293945
IGUACU;2013-01-14;10248.0;3749.0;36.58000183105469
JACUI;2013-01-14;3197.0;2610.0;81.6500015258789
JEQUITINHONHA;2013-01-14;3024.0;1378.0;45.56999969482422
PARAGUACU;2013-01-14;304.0;56.0;18.399999618530273
PARAGUAI;2013-01-14;563.0;246.0;43.709999084472656
PARAIBA DO SUL;2013-01-14;7360.0;3756.0;51.029998779296875
PARANA;2013-01-14;6059.0;3460.0;57.099998474121094
PARANAIBA;2013-01-14;75422.0;17983.0;23.84000015258789
PARANAPANEMA;2013-01-14;12317.0;4126.0;33.5
PARNAIBA;2013-01-14;264.0;167.0;63.25
SAO FRANCISCO;2013-01-14;52835.0;15272.0;28.90999984741211
TIETE;2013-01-14;7353.0;4827.0;65.63999938964844
TOCANTINS;2013-01-14;49646.0;18954.0;38.18000030517578
URUGUAI;2013-01-14;5905.0;3143.0;53.22999954223633
AMAZONAS;2013-01-15;312.0;81.0;25.93000030517578
CAPIVARI;2013-01-15;385.0;203.0;52.709999084472656
DOCE;2013-01-15;13.0;9.0;71.55999755859375
GRANDE;2013-01-15;51488.0;12625.0;24.520000457763672
IGUACU;2013-01-15;10248.0;3738.0;36.47999954223633
JACUI;2013-01-15;3197.0;2603.0;81.43000030517578
JEQUITINHONHA;2013-01-15;3024.0;1379.0;45.599998474121094
PARAGUACU;2013-01-15;304.0;56.0;18.399999618530273
PARAGUAI;2013-01-15;563.0;262.0;46.54999923706055
PARAIBA DO SUL;2013-01-15;7360.0;3794.0;51.54999923706055
PARANA;2013-01-15;6059.0;3468.0;57.22999954223633
PARANAIBA;2013-01-15;75422.0;18090.0;23.989999771118164
PARANAPANEMA;2013-01-15;12317.0;4133.0;33.54999923706055
PARNAIBA;2013-01-15;264.0;173.0;65.5199966430664
SAO FRANCISCO;2013-01-15;52835.0;15564.0;29.459999084472656
TIETE;2013-01-15;7353.0;4997.0;67.94999694824219
TOCANTINS;2013-01-15;49646.0;19059.0;38.38999938964844
URUGUAI;2013-01-15;5905.0;3110.0;52.66999816894531
AMAZONAS;2013-01-16;312.0;88.0;28.170000076293945
CAPIVARI;2013-01-16;385.0;203.0;52.709999084472656
DOCE;2013-01-16;13.0;9.0;71.55999755859375
GRANDE;2013-01-16;51488.0;13228.0;25.690000534057617
IGUACU;2013-01-16;10248.0;3723.0;36.33000183105469
JACUI;2013-01-16;3197.0;2595.0;81.18000030517578
JEQUITINHONHA;2013-01-16;3024.0;1382.0;45.70000076293945
PARAGUACU;2013-01-16;304.0;55.0;18.079999923706055
PARAGUAI;2013-01-16;563.0;272.0;48.33000183105469
PARAIBA DO SUL;2013-01-16;7360.0;3833.0;52.08000183105469
PARANA;2013-01-16;6059.0;3453.0;56.9900016784668
PARANAIBA;2013-01-16;75422.0;18257.0;24.209999084472656
PARANAPANEMA;2013-01-16;12317.0;4165.0;33.810001373291016
PARNAIBA;2013-01-16;264.0;176.0;66.6500015258789
SAO FRANCISCO;2013-01-16;52835.0;15354.0;29.059999465942383
TIETE;2013-01-16;7353.0;5139.0;69.88999938964844
TOCANTINS;2013-01-16;49646.0;19175.0;38.619998931884766
URUGUAI;2013-01-16;5905.0;3072.0;52.02000045776367
AMAZONAS;2013-01-17;312.0;94.0;30.09000015258789
CAPIVARI;2013-01-17;385.0;203.0;52.709999084472656
DOCE;2013-01-17;13.0;9.0;71.55999755859375
GRANDE;2013-01-17;51488.0;13852.0;26.899999618530273
IGUACU;2013-01-17;10248.0;3696.0;36.06999969482422
JACUI;2013-01-17;3197.0;2588.0;80.95999908447266
JEQUITINHONHA;2013-01-17;3024.0;1385.0;45.79999923706055
PARAGUACU;2013-01-17;304.0;55.0;18.079999923706055
PARAGUAI;2013-01-17;563.0;275.0;48.86000061035156
PARAIBA DO SUL;2013-01-17;7360.0;3870.0;52.58000183105469
PARANA;2013-01-17;6059.0;3412.0;56.310001373291016
PARANAIBA;2013-01-17;75422.0;18406.0;24.399999618530273
PARANAPANEMA;2013-01-17;12317.0;4206.0;34.150001525878906
PARNAIBA;2013-01-17;264.0;176.0;66.6500015258789
SAO FRANCISCO;2013-01-17;52835.0;15526.0;29.389999389648438
TIETE;2013-01-17;7353.0;5255.0;71.45999908447266
TOCANTINS;2013-01-17;49646.0;19412.0;39.099998474121094
URUGUAI;2013-01-17;5905.0;3037.0;51.43000030517578
AMAZONAS;2013-01-18;312.0;97.0;31.049999237060547
CAPIVARI;2013-01-18;385.0;203.0;52.709999084472656
DOCE;2013-01-18;13.0;9.0;71.55999755859375
GRANDE;2013-01-18;51488.0;14435.0;28.040000915527344
IGUACU;2013-01-18;10248.0;3662.0;35.72999954223633
JACUI;2013-01-18;3197.0;2581.0;80.73999786376953
JEQUITINHONHA;2013-01-18;3024.0;1391.0;46.0
PARAGUACU;2013-01-18;304.0;55.0;18.079999923706055
PARAGUAI;2013-01-18;563.0;276.0;49.040000915527344
PARAIBA DO SUL;2013-01-18;7360.0;3884.0;52.77000045776367
PARANA;2013-01-18;6059.0;3349.0;55.27000045776367
PARANAIBA;2013-01-18;75422.0;18593.0;24.649999618530273
PARANAPANEMA;2013-01-18;12317.0;4255.0;34.540000915527344
PARNAIBA;2013-01-18;264.0;174.0;65.9000015258789
SAO FRANCISCO;2013-01-18;52835.0;15525.0;29.3799991607666
TIETE;2013-01-18;7353.0;5340.0;72.62000274658203
TOCANTINS;2013-01-18;49646.0;19616.0;39.5099983215332
URUGUAI;2013-01-18;5905.0;2996.0;50.7400016784668
AMAZONAS;2013-01-19;312.0;100.0;32.0099983215332
CAPIVARI;2013-01-19;385.0;206.0;53.4900016784668
DOCE;2013-01-19;13.0;9.0;71.55999755859375
GRANDE;2013-01-19;51488.0;14949.0;29.030000686645508
IGUACU;2013-01-19;10248.0;3696.0;36.06999969482422
JACUI;2013-01-19;3197.0;2578.0;80.6500015258789
JEQUITINHONHA;2013-01-19;3024.0;1400.0;46.290000915527344
PARAGUACU;2013-01-19;304.0;56.0;18.399999618530273
PARAGUAI;2013-01-19;563.0;277.0;49.220001220703125
PARAIBA DO SUL;2013-01-19;7360.0;3896.0;52.93000030517578
PARANA;2013-01-19;6059.0;3278.0;54.099998474121094
PARANAIBA;2013-01-19;75422.0;18761.0;24.8700008392334
PARANAPANEMA;2013-01-19;12317.0;4306.0;34.959999084472656
PARNAIBA;2013-01-19;264.0;169.0;64.0
SAO FRANCISCO;2013-01-19;52835.0;15429.0;29.200000762939453
TIETE;2013-01-19;7353.0;5416.0;73.6500015258789
TOCANTINS;2013-01-19;49646.0;19760.0;39.79999923706055
URUGUAI;2013-01-19;5905.0;3008.0;50.939998626708984
AMAZONAS;2013-01-20;312.0;105.0;33.61000061035156
CAPIVARI;2013-01-20;385.0;210.0;54.52000045776367
DOCE;2013-01-20;13.0;10.0;79.51000213623047
GRANDE;2013-01-20;51488.0;15534.0;30.170000076293945
IGUACU;2013-01-20;10248.0;3770.0;36.790000915527344
JACUI;2013-01-20;3197.0;2577.0;80.61000061035156
JEQUITINHONHA;2013-01-20;3024.0;1444.0;47.75
PARAGUACU;2013-01-20;304.0;56.0;18.399999618530273
PARAGUAI;2013-01-20;563.0;279.0;49.56999969482422
PARAIBA DO SUL;2013-01-20;7360.0;3910.0;53.119998931884766
PARANA;2013-01-20;6059.0;3238.0;53.439998626708984
PARANAIBA;2013-01-20;75422.0;18945.0;25.1200008392334
PARANAPANEMA;2013-01-20;12317.0;4385.0;35.599998474121094
PARNAIBA;2013-01-20;264.0;164.0;62.11000061035156
SAO FRANCISCO;2013-01-20;52835.0;15639.0;29.600000381469727
TIETE;2013-01-20;7353.0;5476.0;74.47000122070312
TOCANTINS;2013-01-20;49646.0;19905.0;40.09000015258789
URUGUAI;2013-01-20;5905.0;3025.0;51.22999954223633
AMAZONAS;2013-01-21;312.0;113.0;36.16999816894531
CAPIVARI;2013-01-21;385.0;212.0;55.040000915527344
DOCE;2013-01-21;13.0;11.0;87.45999908447266
GRANDE;2013-01-21;51488.0;15996.0;31.06999969482422
IGUACU;2013-01-21;10248.0;3771.0;36.79999923706055
JACUI;2013-01-21;3197.0;2571.0;80.43000030517578
JEQUITINHONHA;2013-01-21;3024.0;1484.0;49.06999969482422
PARAGUACU;2013-01-21;304.0;57.0;18.729999542236328
PARAGUAI;2013-01-21;563.0;283.0;50.279998779296875
PARAIBA DO SUL;2013-01-21;7360.0;3918.0;53.22999954223633
PARANA;2013-01-21;6059.0;3117.0;51.439998626708984
PARANAIBA;2013-01-21;75422.0;19104.0;25.329999923706055
PARANAPANEMA;2013-01-21;12317.0;4397.0;35.70000076293945
PARNAIBA;2013-01-21;264.0;161.0;60.970001220703125
SAO FRANCISCO;2013-01-21;52835.0;15686.0;29.690000534057617
TIETE;2013-01-21;7353.0;5505.0;74.86000061035156
TOCANTINS;2013-01-21;49646.0;19971.0;40.22999954223633
URUGUAI;2013-01-21;5905.0;2993.0;50.689998626708984
AMAZONAS;2013-01-22;312.0;119.0;38.09000015258789
CAPIVARI;2013-01-22;385.0;213.0;55.29999923706055
DOCE;2013-01-22;13.0;12.0;95.41000366210938
GRANDE;2013-01-22;51488.0;16386.0;31.81999969482422
IGUACU;2013-01-22;10248.0;3748.0;36.56999969482422
JACUI;2013-01-22;3197.0;2566.0;80.2699966430664
JEQUITINHONHA;2013-01-22;3024.0;1518.0;50.20000076293945
PARAGUACU;2013-01-22;304.0;61.0;20.049999237060547
PARAGUAI;2013-01-22;563.0;288.0;51.16999816894531
PARAIBA DO SUL;2013-01-22;7360.0;3923.0;53.29999923706055
PARANA;2013-01-22;6059.0;3083.0;50.880001068115234
PARANAIBA;2013-01-22;75422.0;19255.0;25.530000686645508
PARANAPANEMA;2013-01-22;12317.0;4396.0;35.689998626708984
PARNAIBA;2013-01-22;264.0;160.0;60.599998474121094
SAO FRANCISCO;2013-01-22;52835.0;15760.0;29.829999923706055
TIETE;2013-01-22;7353.0;5513.0;74.97000122070312
TOCANTINS;2013-01-22;49646.0;20077.0;40.439998626708984
URUGUAI;2013-01-22;5905.0;2981.0;50.47999954223633
AMAZONAS;2013-01-23;312.0;125.0;40.0099983215332
CAPIVARI;2013-01-23;385.0;215.0;55.81999969482422
DOCE;2013-01-23;13.0;13.0;103.36000061035156
GRANDE;2013-01-23;51488.0;16712.0;32.459999084472656
IGUACU;2013-01-23;10248.0;3704.0;36.13999938964844
JACUI;2013-01-23;3197.0;2558.0;80.0199966430664
JEQUITINHONHA;2013-01-23;3024.0;1542.0;50.9900016784668
PARAGUACU;2013-01-23;304.0;64.0;21.030000686645508
PARAGUAI;2013-01-23;563.0;293.0;52.060001373291016
PARAIBA DO SUL;2013-01-23;7360.0;3934.0;53.45000076293945
PARANA;2013-01-23;6059.0;3034.0;50.06999969482422
PARANAIBA;2013-01-23;75422.0;19426.0;25.760000228881836
PARANAPANEMA;2013-01-23;12317.0;4375.0;35.52000045776367
PARNAIBA;2013-01-23;264.0;160.0;60.599998474121094
SAO FRANCISCO;2013-01-23;52835.0;15936.0;30.15999984741211
TIETE;2013-01-23;7353.0;5504.0;74.8499984741211
TOCANTINS;2013-01-23;49646.0;20121.0;40.529998779296875
URUGUAI;2013-01-23;5905.0;2940.0;49.790000915527344
AMAZONAS;2013-01-24;312.0;132.0;42.25
CAPIVARI;2013-01-24;385.0;214.0;55.560001373291016
DOCE;2013-01-24;13.0;12.0;95.41000366210938
GRANDE;2013-01-24;51488.0;16974.0;32.970001220703125
IGUACU;2013-01-24;10248.0;3655.0;35.66999816894531
JACUI;2013-01-24;3197.0;2550.0;79.7699966430664
JEQUITINHONHA;2013-01-24;3024.0;1561.0;51.619998931884766
PARAGUACU;2013-01-24;304.0;64.0;21.030000686645508
PARAGUAI;2013-01-24;563.0;296.0;52.59000015258789
PARAIBA DO SUL;2013-01-24;7360.0;3942.0;53.560001373291016
PARANA;2013-01-24;6059.0;3044.0;50.2400016784668
PARANAIBA;2013-01-24;75422.0;19612.0;26.0
PARANAPANEMA;2013-01-24;12317.0;4354.0;35.349998474121094
PARNAIBA;2013-01-24;264.0;162.0;61.349998474121094
SAO FRANCISCO;2013-01-24;52835.0;15979.0;30.239999771118164
TIETE;2013-01-24;7353.0;5512.0;74.95999908447266
TOCANTINS;2013-01-24;49646.0;20242.0;40.77000045776367
URUGUAI;2013-01-24;5905.0;2893.0;48.9900016784668
AMAZONAS;2013-01-25;312.0;139.0;44.4900016784668
CAPIVARI;2013-01-25;385.0;214.0;55.560001373291016
DOCE;2013-01-25;13.0;11.0;87.45999908447266
GRANDE;2013-01-25;51488.0;17163.0;33.33000183105469
