nomecurto;ear_data;ear_max_bacia;ear_verif_bacia_mwmes;ear_verif_bacia_percentual
URUGUAI;2012-03-06;5905.0;2168.0;36.709999084472656
AMAZONAS;2012-03-07;312.0;281.0;89.94000244140625
CAPIVARI;2012-03-07;385.0;216.0;56.08000183105469
DOCE;2012-03-07;13.0;12.0;95.41000366210938
GRANDE;2012-03-07;51488.0;45533.0;88.43000030517578
IGUACU;2012-03-07;10248.0;6038.0;58.91999816894531
JACUI;2012-03-07;3197.0;1690.0;52.869998931884766
JEQUITINHONHA;2012-03-07;3024.0;2598.0;85.91000366210938
PARAGUACU;2012-03-07;304.0;94.0;30.889999389648438
PARAGUAI;2012-03-07;563.0;442.0;78.54000091552734
PARAIBA DO SUL;2012-03-07;7360.0;5507.0;74.81999969482422
PARANA;2012-03-07;6059.0;4979.0;82.16999816894531
PARANAIBA;2012-03-07;75422.0;57755.0;76.58000183105469
PARANAPANEMA;2012-03-07;11598.0;8076.0;69.62999725341797
PARNAIBA;2012-03-07;264.0;173.0;65.5199966430664
SAO FRANCISCO;2012-03-07;52835.0;44852.0;84.88999938964844
TIETE;2012-03-07;7353.0;5907.0;80.33000183105469
TOCANTINS;2012-03-07;47794.0;38990.0;81.58000183105469
URUGUAI;2012-03-07;5905.0;2108.0;35.70000076293945
AMAZONAS;2012-03-08;312.0;283.0;90.58000183105469
CAPIVARI;2012-03-08;385.0;212.0;55.040000915527344
DOCE;2012-03-08;13.0;12.0;95.41000366210938
GRANDE;2012-03-08;51488.0;45430.0;88.2300033569336
IGUACU;2012-03-08;10248.0;5967.0;58.22999954223633
JACUI;2012-03-08;3197.0;1679.0;52.52000045776367
JEQUITINHONHA;2012-03-08;3024.0;2595.0;85.80999755859375
PARAGUACU;2012-03-08;304.0;94.0;30.889999389648438
PARAGUAI;2012-03-08;563.0;442.0;78.54000091552734
PARAIBA DO SUL;2012-03-08;7360.0;5490.0;74.58999633789062
PARANA;2012-03-08;6059.0;4962.0;81.88999938964844
PARANAIBA;2012-03-08;75422.0;57680.0;76.4800033569336
PARANAPANEMA;2012-03-08;11598.0;8041.0;69.33000183105469
PARNAIBA;2012-03-08;264.0;174.0;65.9000015258789
SAO FRANCISCO;2012-03-08;52835.0;44599.0;84.41000366210938
TIETE;2012-03-08;7353.0;5887.0;80.05999755859375
TOCANTINS;2012-03-08;47794.0;38999.0;81.5999984741211
URUGUAI;2012-03-08;5905.0;2048.0;34.68000030517578
AMAZONAS;2012-03-09;312.0;285.0;91.22000122070312
CAPIVARI;2012-03-09;385.0;207.0;53.75
DOCE;2012-03-09;13.0;12.0;95.41000366210938
GRANDE;2012-03-09;51488.0;45345.0;88.06999969482422
IGUACU;2012-03-09;10248.0;5881.0;57.38999938964844
JACUI;2012-03-09;3197.0;1667.0;52.150001525878906
JEQUITINHONHA;2012-03-09;3024.0;2591.0;85.68000030517578
PARAGUACU;2012-03-09;304.0;94.0;30.889999389648438
PARAGUAI;2012-03-09;563.0;443.0;78.70999908447266
PARAIBA DO SUL;2012-03-09;7360.0;5475.0;74.37999725341797
PARANA;2012-03-09;6059.0;4907.0;80.9800033569336
PARANAIBA;2012-03-09;75422.0;57546.0;76.30000305175781
PARANAPANEMA;2012-03-09;11598.0;7996.0;68.94000244140625
PARNAIBA;2012-03-09;264.0;174.0;65.9000015258789
SAO FRANCISCO;2012-03-09;52835.0;44653.0;84.51000213623047
TIETE;2012-03-09;7353.0;5861.0;79.69999694824219
TOCANTINS;2012-03-09;47794.0;38974.0;81.55000305175781
URUGUAI;2012-03-09;5905.0;1989.0;33.68000030517578
AMAZONAS;2012-03-10;312.0;287.0;91.86000061035156
CAPIVARI;2012-03-10;385.0;203.0;52.709999084472656
DOCE;2012-03-10;13.0;11.0;87.45999908447266
GRANDE;2012-03-10;51488.0;45274.0;87.93000030517578
IGUACU;2012-03-10;10248.0;5818.0;56.77000045776367
JACUI;2012-03-10;3197.0;1664.0;52.04999923706055
JEQUITINHONHA;2012-03-10;3024.0;2589.0;85.61000061035156
PARAGUACU;2012-03-10;304.0;94.0;30.889999389648438
PARAGUAI;2012-03-10;563.0;443.0;78.70999908447266
PARAIBA DO SUL;2012-03-10;7360.0;5463.0;74.22000122070312
PARANA;2012-03-10;6059.0;4883.0;80.58999633789062
PARANAIBA;2012-03-10;75422.0;57481.0;76.20999908447266
PARANAPANEMA;2012-03-10;11598.0;7934.0;68.41000366210938
PARNAIBA;2012-03-10;264.0;174.0;65.9000015258789
SAO FRANCISCO;2012-03-10;52835.0;44516.0;84.25
TIETE;2012-03-10;7353.0;5859.0;79.68000030517578
TOCANTINS;2012-03-10;47794.0;38927.0;81.44999694824219
URUGUAI;2012-03-10;5905.0;1964.0;33.2599983215332
AMAZONAS;2012-03-11;312.0;288.0;92.18000030517578
CAPIVARI;2012-03-11;385.0;198.0;51.40999984741211
DOCE;2012-03-11;13.0;11.0;87.45999908447266
GRANDE;2012-03-11;51488.0;45272.0;87.93000030517578
IGUACU;2012-03-11;10248.0;5770.0;56.29999923706055
JACUI;2012-03-11;3197.0;1655.0;51.77000045776367
JEQUITINHONHA;2012-03-11;3024.0;2589.0;85.61000061035156
PARAGUACU;2012-03-11;304.0;93.0;30.559999465942383
PARAGUAI;2012-03-11;563.0;442.0;78.54000091552734
PARAIBA DO SUL;2012-03-11;7360.0;5451.0;74.05999755859375
PARANA;2012-03-11;6059.0;4845.0;79.95999908447266
PARANAIBA;2012-03-11;75422.0;57592.0;76.36000061035156
PARANAPANEMA;2012-03-11;11598.0;7897.0;68.08999633789062
PARNAIBA;2012-03-11;264.0;176.0;66.6500015258789
SAO FRANCISCO;2012-03-11;52835.0;44355.0;83.94999694824219
TIETE;2012-03-11;7353.0;5860.0;79.69000244140625
TOCANTINS;2012-03-11;47794.0;38898.0;81.38999938964844
URUGUAI;2012-03-11;5905.0;1941.0;32.869998931884766
AMAZONAS;2012-03-12;312.0;288.0;92.18000030517578
CAPIVARI;2012-03-12;385.0;194.0;50.369998931884766
DOCE;2012-03-12;13.0;12.0;95.41000366210938
GRANDE;2012-03-12;51488.0;45133.0;87.66000366210938
IGUACU;2012-03-12;10248.0;5677.0;55.400001525878906
JACUI;2012-03-12;3197.0;1638.0;51.2400016784668
JEQUITINHONHA;2012-03-12;3024.0;2586.0;85.51000213623047
PARAGUACU;2012-03-12;304.0;93.0;30.559999465942383
PARAGUAI;2012-03-12;563.0;438.0;77.81999969482422
PARAIBA DO SUL;2012-03-12;7360.0;5442.0;73.94000244140625
PARANA;2012-03-12;6059.0;4780.0;78.88999938964844
PARANAIBA;2012-03-12;75422.0;57512.0;76.25
PARANAPANEMA;2012-03-12;11598.0;7844.0;67.62999725341797
PARNAIBA;2012-03-12;264.0;176.0;66.6500015258789
SAO FRANCISCO;2012-03-12;52835.0;44465.0;84.16000366210938
TIETE;2012-03-12;7353.0;5854.0;79.61000061035156
TOCANTINS;2012-03-12;47794.0;38893.0;81.37999725341797
URUGUAI;2012-03-12;5905.0;1883.0;31.889999389648438
AMAZONAS;2012-03-13;312.0;289.0;92.5
CAPIVARI;2012-03-13;385.0;189.0;49.06999969482422
DOCE;2012-03-13;13.0;12.0;95.41000366210938
GRANDE;2012-03-13;51488.0;45034.0;87.47000122070312
IGUACU;2012-03-13;10248.0;5575.0;54.400001525878906
JACUI;2012-03-13;3197.0;1626.0;50.86000061035156
JEQUITINHONHA;2012-03-13;3024.0;2580.0;85.30999755859375
PARAGUACU;2012-03-13;304.0;93.0;30.559999465942383
PARAGUAI;2012-03-13;563.0;436.0;77.47000122070312
PARAIBA DO SUL;2012-03-13;7360.0;5436.0;73.8499984741211
PARANA;2012-03-13;6059.0;4751.0;78.41000366210938
PARANAIBA;2012-03-13;75422.0;57384.0;76.08000183105469
PARANAPANEMA;2012-03-13;11598.0;7788.0;67.1500015258789
PARNAIBA;2012-03-13;264.0;176.0;66.6500015258789
SAO FRANCISCO;2012-03-13;52835.0;44182.0;83.62000274658203
TIETE;2012-03-13;7353.0;5833.0;79.31999969482422
TOCANTINS;2012-03-13;47794.0;38921.0;81.44000244140625
URUGUAI;2012-03-13;5905.0;1822.0;30.860000610351562
AMAZONAS;2012-03-14;312.0;289.0;92.5
CAPIVARI;2012-03-14;385.0;185.0;48.029998779296875
DOCE;2012-03-14;13.0;12.0;95.41000366210938
GRANDE;2012-03-14;51488.0;44906.0;87.22000122070312
IGUACU;2012-03-14;10248.0;5460.0;53.279998779296875
JACUI;2012-03-14;3197.0;1613.0;50.459999084472656
JEQUITINHONHA;2012-03-14;3024.0;2576.0;85.18000030517578
PARAGUACU;2012-03-14;304.0;93.0;30.559999465942383
PARAGUAI;2012-03-14;563.0;433.0;76.94000244140625
PARAIBA DO SUL;2012-03-14;7360.0;5428.0;73.75
PARANA;2012-03-14;6059.0;4792.0;79.08000183105469
PARANAIBA;2012-03-14;75422.0;57272.0;75.94000244140625
PARANAPANEMA;2012-03-14;11598.0;7732.0;66.66999816894531
PARNAIBA;2012-03-14;264.0;176.0;66.6500015258789
SAO FRANCISCO;2012-03-14;52835.0;44142.0;83.55000305175781
TIETE;2012-03-14;7353.0;5796.0;78.81999969482422
TOCANTINS;2012-03-14;47794.0;38949.0;81.48999786376953
URUGUAI;2012-03-14;5905.0;1759.0;29.790000915527344
AMAZONAS;2012-03-15;312.0;290.0;92.81999969482422
CAPIVARI;2012-03-15;385.0;181.0;46.9900016784668
DOCE;2012-03-15;13.0;12.0;95.41000366210938
GRANDE;2012-03-15;51488.0;44859.0;87.12999725341797
IGUACU;2012-03-15;10248.0;5332.0;52.029998779296875
JACUI;2012-03-15;3197.0;1599.0;50.02000045776367
JEQUITINHONHA;2012-03-15;3024.0;2569.0;84.94999694824219
PARAGUACU;2012-03-15;304.0;92.0;30.239999771118164
PARAGUAI;2012-03-15;563.0;432.0;76.76000213623047
PARAIBA DO SUL;2012-03-15;7360.0;5426.0;73.72000122070312
PARANA;2012-03-15;6059.0;4824.0;79.61000061035156
PARANAIBA;2012-03-15;75422.0;57138.0;75.76000213623047
PARANAPANEMA;2012-03-15;11598.0;7674.0;66.16999816894531
PARNAIBA;2012-03-15;264.0;176.0;66.6500015258789
SAO FRANCISCO;2012-03-15;52835.0;44042.0;83.36000061035156
TIETE;2012-03-15;7353.0;5770.0;78.47000122070312
TOCANTINS;2012-03-15;47794.0;38950.0;81.5
URUGUAI;2012-03-15;5905.0;1705.0;28.8700008392334
AMAZONAS;2012-03-16;312.0;290.0;92.81999969482422
CAPIVARI;2012-03-16;385.0;177.0;45.959999084472656
DOCE;2012-03-16;13.0;12.0;95.41000366210938
GRANDE;2012-03-16;51488.0;44879.0;87.16000366210938
IGUACU;2012-03-16;10248.0;5231.0;51.040000915527344
JACUI;2012-03-16;3197.0;1592.0;49.79999923706055
JEQUITINHONHA;2012-03-16;3024.0;2560.0;84.6500015258789
PARAGUACU;2012-03-16;304.0;92.0;30.239999771118164
PARAGUAI;2012-03-16;563.0;432.0;76.76000213623047
PARAIBA DO SUL;2012-03-16;7360.0;5437.0;73.87000274658203
PARANA;2012-03-16;6059.0;4836.0;79.80999755859375
PARANAIBA;2012-03-16;75422.0;57059.0;75.6500015258789
PARANAPANEMA;2012-03-16;11598.0;7620.0;65.69999694824219
PARNAIBA;2012-03-16;264.0;175.0;66.27999877929688
SAO FRANCISCO;2012-03-16;52835.0;43963.0;83.20999908447266
TIETE;2012-03-16;7353.0;5751.0;78.20999908447266
TOCANTINS;2012-03-16;47794.0;38961.0;81.5199966430664
URUGUAI;2012-03-16;5905.0;1658.0;28.079999923706055
AMAZONAS;2012-03-17;312.0;288.0;92.18000030517578
CAPIVARI;2012-03-17;385.0;175.0;45.439998626708984
DOCE;2012-03-17;13.0;12.0;95.41000366210938
GRANDE;2012-03-17;51488.0;44926.0;87.26000213623047
IGUACU;2012-03-17;10248.0;5174.0;50.4900016784668
JACUI;2012-03-17;3197.0;1583.0;49.52000045776367
JEQUITINHONHA;2012-03-17;3024.0;2557.0;84.55000305175781
PARAGUACU;2012-03-17;304.0;92.0;30.239999771118164
PARAGUAI;2012-03-17;563.0;431.0;76.58000183105469
PARAIBA DO SUL;2012-03-17;7360.0;5447.0;74.0
PARANA;2012-03-17;6059.0;4964.0;81.91999816894531
PARANAIBA;2012-03-17;75422.0;57013.0;75.58999633789062
PARANAPANEMA;2012-03-17;11598.0;7598.0;65.51000213623047
PARNAIBA;2012-03-17;264.0;174.0;65.9000015258789
SAO FRANCISCO;2012-03-17;52835.0;43940.0;83.16000366210938
TIETE;2012-03-17;7353.0;5781.0;78.62000274658203
TOCANTINS;2012-03-17;47794.0;38998.0;81.5999984741211
URUGUAI;2012-03-17;5905.0;1629.0;27.59000015258789
AMAZONAS;2012-03-18;312.0;290.0;92.81999969482422
CAPIVARI;2012-03-18;385.0;175.0;45.439998626708984
DOCE;2012-03-18;13.0;13.0;103.36000061035156
GRANDE;2012-03-18;51488.0;45055.0;87.51000213623047
IGUACU;2012-03-18;10248.0;5176.0;50.5099983215332
JACUI;2012-03-18;3197.0;1577.0;49.33000183105469
JEQUITINHONHA;2012-03-18;3024.0;2563.0;84.75
PARAGUACU;2012-03-18;304.0;92.0;30.239999771118164
PARAGUAI;2012-03-18;563.0;433.0;76.94000244140625
PARAIBA DO SUL;2012-03-18;7360.0;5449.0;74.02999877929688
PARANA;2012-03-18;6059.0;5017.0;82.80000305175781
PARANAIBA;2012-03-18;75422.0;57105.0;75.70999908447266
PARANAPANEMA;2012-03-18;11598.0;7572.0;65.29000091552734
PARNAIBA;2012-03-18;264.0;173.0;65.5199966430664
SAO FRANCISCO;2012-03-18;52835.0;44056.0;83.37999725341797
TIETE;2012-03-18;7353.0;5809.0;79.0
TOCANTINS;2012-03-18;47794.0;39153.0;81.91999816894531
URUGUAI;2012-03-18;5905.0;1610.0;27.270000457763672
AMAZONAS;2012-03-19;312.0;290.0;92.81999969482422
CAPIVARI;2012-03-19;385.0;173.0;44.91999816894531
DOCE;2012-03-19;13.0;13.0;103.36000061035156
GRANDE;2012-03-19;51488.0;45060.0;87.5199966430664
IGUACU;2012-03-19;10248.0;5111.0;49.869998931884766
JACUI;2012-03-19;3197.0;1565.0;48.959999084472656
JEQUITINHONHA;2012-03-19;3024.0;2563.0;84.75
PARAGUACU;2012-03-19;304.0;91.0;29.90999984741211
PARAGUAI;2012-03-19;563.0;436.0;77.47000122070312
PARAIBA DO SUL;2012-03-19;7360.0;5449.0;74.02999877929688
PARANA;2012-03-19;6059.0;4979.0;82.16999816894531
PARANAIBA;2012-03-19;75422.0;57039.0;75.62999725341797
PARANAPANEMA;2012-03-19;11598.0;7531.0;64.94000244140625
PARNAIBA;2012-03-19;264.0;176.0;66.6500015258789
SAO FRANCISCO;2012-03-19;52835.0;43945.0;83.16999816894531
TIETE;2012-03-19;7353.0;5802.0;78.9000015258789
TOCANTINS;2012-03-19;47794.0;39259.0;82.13999938964844
URUGUAI;2012-03-19;5905.0;1568.0;26.549999237060547
AMAZONAS;2012-03-20;312.0;290.0;92.81999969482422
CAPIVARI;2012-03-20;385.0;168.0;43.619998931884766
DOCE;2012-03-20;13.0;12.0;95.41000366210938
GRANDE;2012-03-20;51488.0;45060.0;87.5199966430664
IGUACU;2012-03-20;10248.0;5003.0;48.81999969482422
JACUI;2012-03-20;3197.0;1555.0;48.63999938964844
JEQUITINHONHA;2012-03-20;3024.0;2565.0;84.81999969482422
PARAGUACU;2012-03-20;304.0;91.0;29.90999984741211
PARAGUAI;2012-03-20;563.0;438.0;77.81999969482422
PARAIBA DO SUL;2012-03-20;7360.0;5439.0;73.88999938964844
PARANA;2012-03-20;6059.0;4915.0;81.11000061035156
PARANAIBA;2012-03-20;75422.0;57076.0;75.68000030517578
PARANAPANEMA;2012-03-20;11598.0;7488.0;64.55999755859375
PARNAIBA;2012-03-20;264.0;177.0;67.02999877929688
SAO FRANCISCO;2012-03-20;52835.0;43950.0;83.18000030517578
TIETE;2012-03-20;7353.0;5781.0;78.62000274658203
TOCANTINS;2012-03-20;47794.0;39340.0;82.30999755859375
URUGUAI;2012-03-20;5905.0;1532.0;25.940000534057617
AMAZONAS;2012-03-21;312.0;289.0;92.5
CAPIVARI;2012-03-21;385.0;163.0;42.31999969482422
DOCE;2012-03-21;13.0;11.0;87.45999908447266
GRANDE;2012-03-21;51488.0;45008.0;87.41000366210938
IGUACU;2012-03-21;10248.0;4892.0;47.7400016784668
JACUI;2012-03-21;3197.0;1545.0;48.33000183105469
JEQUITINHONHA;2012-03-21;3024.0;2569.0;84.94999694824219
PARAGUACU;2012-03-21;304.0;91.0;29.90999984741211
PARAGUAI;2012-03-21;563.0;438.0;77.81999969482422
PARAIBA DO SUL;2012-03-21;7360.0;5428.0;73.75
PARANA;2012-03-21;6059.0;4818.0;79.51000213623047
PARANAIBA;2012-03-21;75422.0;57089.0;75.69000244140625
PARANAPANEMA;2012-03-21;11598.0;7437.0;64.12000274658203
PARNAIBA;2012-03-21;264.0;179.0;67.79000091552734
SAO FRANCISCO;2012-03-21;52835.0;43744.0;82.79000091552734
TIETE;2012-03-21;7353.0;5762.0;78.36000061035156
TOCANTINS;2012-03-21;47794.0;39359.0;82.3499984741211
URUGUAI;2012-03-21;5905.0;1477.0;25.010000228881836
AMAZONAS;2012-03-22;312.0;288.0;92.18000030517578
CAPIVARI;2012-03-22;385.0;158.0;41.02000045776367
DOCE;2012-03-22;13.0;12.0;95.41000366210938
GRANDE;2012-03-22;51488.0;44958.0;87.31999969482422
IGUACU;2012-03-22;10248.0;4787.0;46.709999084472656
JACUI;2012-03-22;3197.0;1538.0;48.11000061035156
JEQUITINHONHA;2012-03-22;3024.0;2573.0;85.08000183105469
PARAGUACU;2012-03-22;304.0;90.0;29.579999923706055
PARAGUAI;2012-03-22;563.0;439.0;78.0
PARAIBA DO SUL;2012-03-22;7360.0;5413.0;73.54000091552734
PARANA;2012-03-22;6059.0;4735.0;78.13999938964844
PARANAIBA;2012-03-22;75422.0;57121.0;75.73999786376953
PARANAPANEMA;2012-03-22;11598.0;7396.0;63.77000045776367
PARNAIBA;2012-03-22;264.0;182.0;68.93000030517578
SAO FRANCISCO;2012-03-22;52835.0;43810.0;82.91999816894531
TIETE;2012-03-22;7353.0;5738.0;78.02999877929688
TOCANTINS;2012-03-22;47794.0;39355.0;82.33999633789062
URUGUAI;2012-03-22;5905.0;1422.0;24.079999923706055
AMAZONAS;2012-03-23;312.0;287.0;91.86000061035156
CAPIVARI;2012-03-23;385.0;154.0;39.97999954223633
DOCE;2012-03-23;13.0;11.0;87.45999908447266
GRANDE;2012-03-23;51488.0;44841.0;87.08999633789062
IGUACU;2012-03-23;10248.0;4664.0;45.5099983215332
JACUI;2012-03-23;3197.0;1531.0;47.88999938964844
JEQUITINHONHA;2012-03-23;3024.0;2573.0;85.08000183105469
PARAGUACU;2012-03-23;304.0;90.0;29.579999923706055
PARAGUAI;2012-03-23;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-23;7360.0;5418.0;73.61000061035156
PARANA;2012-03-23;6059.0;4738.0;78.19000244140625
PARANAIBA;2012-03-23;75422.0;57125.0;75.73999786376953
PARANAPANEMA;2012-03-23;11598.0;7353.0;63.400001525878906
PARNAIBA;2012-03-23;264.0;184.0;69.68000030517578
SAO FRANCISCO;2012-03-23;52835.0;43788.0;82.87999725341797
TIETE;2012-03-23;7353.0;5760.0;78.33000183105469
TOCANTINS;2012-03-23;47794.0;39388.0;82.41000366210938
URUGUAI;2012-03-23;5905.0;1383.0;23.420000076293945
AMAZONAS;2012-03-24;312.0;288.0;92.18000030517578
CAPIVARI;2012-03-24;385.0;150.0;38.95000076293945
DOCE;2012-03-24;13.0;11.0;87.45999908447266
GRANDE;2012-03-24;51488.0;44784.0;86.9800033569336
IGUACU;2012-03-24;10248.0;4567.0;44.56999969482422
JACUI;2012-03-24;3197.0;1524.0;47.66999816894531
JEQUITINHONHA;2012-03-24;3024.0;2575.0;85.1500015258789
PARAGUACU;2012-03-24;304.0;90.0;29.579999923706055
PARAGUAI;2012-03-24;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-24;7360.0;5427.0;73.7300033569336
PARANA;2012-03-24;6059.0;4764.0;78.62000274658203
PARANAIBA;2012-03-24;75422.0;57201.0;75.83999633789062
PARANAPANEMA;2012-03-24;11598.0;7309.0;63.02000045776367
PARNAIBA;2012-03-24;264.0;186.0;70.44000244140625
SAO FRANCISCO;2012-03-24;52835.0;43726.0;82.76000213623047
TIETE;2012-03-24;7353.0;5777.0;78.55999755859375
TOCANTINS;2012-03-24;47794.0;39435.0;82.51000213623047
URUGUAI;2012-03-24;5905.0;1363.0;23.079999923706055
AMAZONAS;2012-03-25;312.0;291.0;93.13999938964844
CAPIVARI;2012-03-25;385.0;145.0;37.650001525878906
DOCE;2012-03-25;13.0;11.0;87.45999908447266
GRANDE;2012-03-25;51488.0;44888.0;87.18000030517578
IGUACU;2012-03-25;10248.0;4492.0;43.83000183105469
JACUI;2012-03-25;3197.0;1520.0;47.54999923706055
JEQUITINHONHA;2012-03-25;3024.0;2576.0;85.18000030517578
PARAGUACU;2012-03-25;304.0;90.0;29.579999923706055
PARAGUAI;2012-03-25;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-25;7360.0;5434.0;73.83000183105469
PARANA;2012-03-25;6059.0;4838.0;79.83999633789062
PARANAIBA;2012-03-25;75422.0;57238.0;75.88999938964844
PARANAPANEMA;2012-03-25;11598.0;7290.0;62.86000061035156
PARNAIBA;2012-03-25;264.0;191.0;72.33999633789062
SAO FRANCISCO;2012-03-25;52835.0;43683.0;82.68000030517578
TIETE;2012-03-25;7353.0;5814.0;79.05999755859375
TOCANTINS;2012-03-25;47794.0;39488.0;82.62000274658203
URUGUAI;2012-03-25;5905.0;1347.0;22.809999465942383
AMAZONAS;2012-03-26;312.0;292.0;93.45999908447266
CAPIVARI;2012-03-26;385.0;141.0;36.61000061035156
DOCE;2012-03-26;13.0;11.0;87.45999908447266
GRANDE;2012-03-26;51488.0;44904.0;87.20999908447266
IGUACU;2012-03-26;10248.0;4393.0;42.869998931884766
JACUI;2012-03-26;3197.0;1513.0;47.33000183105469
JEQUITINHONHA;2012-03-26;3024.0;2569.0;84.94999694824219
PARAGUACU;2012-03-26;304.0;89.0;29.25
PARAGUAI;2012-03-26;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-26;7360.0;5435.0;73.83999633789062
PARANA;2012-03-26;6059.0;4793.0;79.0999984741211
PARANAIBA;2012-03-26;75422.0;57144.0;75.7699966430664
PARANAPANEMA;2012-03-26;11598.0;7247.0;62.4900016784668
PARNAIBA;2012-03-26;264.0;194.0;73.47000122070312
SAO FRANCISCO;2012-03-26;52835.0;43697.0;82.69999694824219
TIETE;2012-03-26;7353.0;5810.0;79.01000213623047
TOCANTINS;2012-03-26;47794.0;39500.0;82.6500015258789
URUGUAI;2012-03-26;5905.0;1322.0;22.389999389648438
AMAZONAS;2012-03-27;312.0;297.0;95.05999755859375
CAPIVARI;2012-03-27;385.0;138.0;35.83000183105469
DOCE;2012-03-27;13.0;11.0;87.45999908447266
GRANDE;2012-03-27;51488.0;44877.0;87.16000366210938
IGUACU;2012-03-27;10248.0;4290.0;41.86000061035156
JACUI;2012-03-27;3197.0;1503.0;47.02000045776367
JEQUITINHONHA;2012-03-27;3024.0;2560.0;84.6500015258789
PARAGUACU;2012-03-27;304.0;89.0;29.25
PARAGUAI;2012-03-27;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-27;7360.0;5432.0;73.80000305175781
PARANA;2012-03-27;6059.0;4708.0;77.69999694824219
PARANAIBA;2012-03-27;75422.0;57090.0;75.69000244140625
PARANAPANEMA;2012-03-27;11598.0;7201.0;62.09000015258789
PARNAIBA;2012-03-27;264.0;196.0;74.2300033569336
SAO FRANCISCO;2012-03-27;52835.0;43761.0;82.83000183105469
TIETE;2012-03-27;7353.0;5824.0;79.19999694824219
TOCANTINS;2012-03-27;47794.0;39490.0;82.62999725341797
URUGUAI;2012-03-27;5905.0;1302.0;22.049999237060547
AMAZONAS;2012-03-28;312.0;302.0;96.66000366210938
CAPIVARI;2012-03-28;385.0;135.0;35.04999923706055
DOCE;2012-03-28;13.0;11.0;87.45999908447266
GRANDE;2012-03-28;51488.0;44878.0;87.16000366210938
IGUACU;2012-03-28;10248.0;4175.0;40.7400016784668
JACUI;2012-03-28;3197.0;1496.0;46.79999923706055
JEQUITINHONHA;2012-03-28;3024.0;2551.0;84.36000061035156
PARAGUACU;2012-03-28;304.0;89.0;29.25
PARAGUAI;2012-03-28;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-28;7360.0;5441.0;73.91999816894531
PARANA;2012-03-28;6059.0;4656.0;76.83999633789062
PARANAIBA;2012-03-28;75422.0;57182.0;75.81999969482422
PARANAPANEMA;2012-03-28;11598.0;7153.0;61.68000030517578
PARNAIBA;2012-03-28;264.0;197.0;74.61000061035156
SAO FRANCISCO;2012-03-28;52835.0;43797.0;82.88999938964844
TIETE;2012-03-28;7353.0;5835.0;79.3499984741211
TOCANTINS;2012-03-28;47794.0;39463.0;82.56999969482422
URUGUAI;2012-03-28;5905.0;1285.0;21.760000228881836
AMAZONAS;2012-03-29;312.0;304.0;97.30000305175781
CAPIVARI;2012-03-29;385.0;132.0;34.27000045776367
DOCE;2012-03-29;13.0;11.0;87.45999908447266
GRANDE;2012-03-29;51488.0;44866.0;87.13999938964844
IGUACU;2012-03-29;10248.0;4080.0;39.810001373291016
JACUI;2012-03-29;3197.0;1489.0;46.58000183105469
JEQUITINHONHA;2012-03-29;3024.0;2543.0;84.08999633789062
PARAGUACU;2012-03-29;304.0;89.0;29.25
PARAGUAI;2012-03-29;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-29;7360.0;5445.0;73.9800033569336
PARANA;2012-03-29;6059.0;4679.0;77.22000122070312
PARANAIBA;2012-03-29;75422.0;57212.0;75.86000061035156
PARANAPANEMA;2012-03-29;11598.0;7121.0;61.400001525878906
PARNAIBA;2012-03-29;264.0;197.0;74.61000061035156
SAO FRANCISCO;2012-03-29;52835.0;43597.0;82.5199966430664
TIETE;2012-03-29;7353.0;5858.0;79.66000366210938
TOCANTINS;2012-03-29;47794.0;39446.0;82.52999877929688
URUGUAI;2012-03-29;5905.0;1266.0;21.440000534057617
AMAZONAS;2012-03-30;312.0;304.0;97.30000305175781
CAPIVARI;2012-03-30;385.0;128.0;33.22999954223633
DOCE;2012-03-30;13.0;11.0;87.45999908447266
GRANDE;2012-03-30;51488.0;44842.0;87.08999633789062
IGUACU;2012-03-30;10248.0;4003.0;39.060001373291016
JACUI;2012-03-30;3197.0;1480.0;46.29999923706055
JEQUITINHONHA;2012-03-30;3024.0;2537.0;83.88999938964844
PARAGUACU;2012-03-30;304.0;88.0;28.920000076293945
PARAGUAI;2012-03-30;563.0;440.0;78.18000030517578
PARAIBA DO SUL;2012-03-30;7360.0;5444.0;73.95999908447266
PARANA;2012-03-30;6059.0;4724.0;77.95999908447266
PARANAIBA;2012-03-30;75422.0;57178.0;75.80999755859375
PARANAPANEMA;2012-03-30;11598.0;7082.0;61.060001373291016
PARNAIBA;2012-03-30;264.0;198.0;74.98999786376953
SAO FRANCISCO;2012-03-30;52835.0;43666.0;82.6500015258789
TIETE;2012-03-30;7353.0;5859.0;79.68000030517578
TOCANTINS;2012-03-30;47794.0;39399.0;82.44000244140625
URUGUAI;2012-03-30;5905.0;1247.0;21.1200008392334
AMAZONAS;2012-03-31;312.0;304.0;97.30000305175781
CAPIVARI;2012-03-31;385.0;127.0;32.970001220703125
DOCE;2012-03-31;13.0;11.0;87.45999908447266
GRANDE;2012-03-31;51488.0;44900.0;87.19999694824219
